,direction_of_running,stepphase_L1,stepphase_L2,stepphase_L3,stepphase_L4,stepphase_R1,stepphase_R2,stepphase_R3,stepphase_R4,ext-flex-dist_L1,ext-flex-dist_L2,ext-flex-dist_L3,ext-flex-dist_L4,ext-flex-dist_R1,ext-flex-dist_R2,ext-flex-dist_R3,ext-flex-dist_R4,ext-flex-phase_L1,ext-flex-phase_L2,ext-flex-phase_L3,ext-flex-phase_L4,ext-flex-phase_R1,ext-flex-phase_R2,ext-flex-phase_R3,ext-flex-phase_R4,body_speed_MMperS
85,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'swing0007',b'swing0007',b'stance0008',b'stance0007',b'stance0007',2.5778632934582864,0.9826481926667624,3.4682832304652123,,2.9623120042576594,4.40958677663651,3.6430379123470344,,flex,flex,flex,,flex,flex,ext,,0.0013417395887456451
86,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'swing0007',b'swing0007',b'stance0008',b'swing0007',b'stance0007',3.0624885945535345,0.9049566246097113,4.068789143767051,,2.9678732564185726,,3.7189900146967267,3.642877025590969,ext,flex,ext,,ext,,ext,,0.003461362398182126
87,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'swing0007',b'swing0007',b'swing0009',b'stance0008',b'stance0007',2.9488525591786106,1.1993093714442091,3.7862005843370112,,2.9382599001736556,,3.8317624861742328,3.9274149761461925,flex,ext,flex,,flex,,ext,ext,0.0018970382910786826
88,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'swing0007',b'swing0007',b'swing0009',b'swing0008',b'stance0007',,,,,,,3.3426632421365827,,,,,,,,flex,,0.00133827726136513
89,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'stance0008',b'swing0007',b'swing0009',b'swing0008',b'stance0007',,,,,,,3.5723305537876406,,,,,,,,ext,,0.0010161302365056509
90,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'stance0008',b'swing0007',b'swing0009',b'swing0008',b'stance0007',2.897721601752255,,3.422348464484591,,,,3.5646229923034425,,,,,,,,flex,,0.0011373140306871088
91,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'stance0008',b'stance0007',b'swing0009',b'swing0008',b'stance0007',3.1389593861808787,,3.8717785241204234,,,4.3392886941249875,3.045751612729722,,ext,,ext,,,,flex,,0.0006504546043005606
92,RIGHT,b'swing0007',b'swing0006',b'stance0008',b'stance0008',b'swing0008',b'swing0009',b'swing0008',b'stance0007',3.4754720841311206,1.5186137288561092,4.678914227981667,7.474865368744841,2.658319891624784,4.847994907691652,3.3355635710745535,4.318387233281078,ext,,ext,,,ext,ext,,0.0016134084291218392
93,RIGHT,b'swing0007',b'swing0006',b'swing0009',b'stance0008',b'stance0008',b'swing0009',b'swing0008',b'stance0007',3.4973937625257223,1.318576173445682,4.806722053413437,7.477609950674055,2.409851367010964,4.462706974056556,3.107421743636465,4.7976047700114295,ext,flex,ext,ext,flex,flex,flex,ext,0.0018039506541147861
94,RIGHT,b'swing0007',b'swing0006',b'swing0009',b'stance0008',b'swing0009',b'nan',b'swing0008',b'stance0007',3.4010121562528792,1.5870698626106274,4.9645807797930654,7.969626912838134,2.483032951153077,5.412878127532395,2.8976371615933085,5.052279642309216,flex,ext,ext,ext,ext,ext,flex,ext,0.0021157383591584806
95,RIGHT,b'stance0007',b'swing0006',b'swing0009',b'swing0008',b'swing0009',b'nan',b'stance0009',b'swing0008',3.230752907303806,1.1982191537261155,5.046987022888512,8.061048754327759,2.593177912813454,4.939506677189252,2.8317174832164898,4.977531974501795,flex,flex,ext,ext,ext,flex,flex,flex,0.0008672157485768334
96,RIGHT,b'stance0007',b'swing0006',b'swing0009',b'swing0008',b'swing0009',b'nan',b'swing0009',b'stance0008',3.5212333899420893,1.2269747750385103,5.027132545133042,8.15291688195418,2.51681140297758,5.034385999004443,2.814983116032512,5.019318886191128,ext,ext,flex,ext,flex,ext,flex,ext,0.0010224200667502468
97,RIGHT,b'stance0007',b'swing0006',b'swing0009',b'swing0008',b'swing0009',b'nan',b'stance0010',b'nan',3.393783101958739,1.7442870796510896,5.064184667860398,7.986917912525438,2.455338428794924,4.967130843150244,2.7464267888133462,5.275948087728683,flex,ext,ext,flex,flex,flex,flex,ext,0.0010880449858624364
98,RIGHT,b'stance0007',b'swing0006',b'swing0009',b'swing0008',b'stance0009',b'nan',b'nan',b'nan',3.308607849969776,1.842738868278359,4.6689054076337895,8.183856738167378,3.0582290661681015,4.508548207111227,2.856488968671499,4.90342637550832,flex,ext,flex,ext,ext,flex,ext,flex,0.0019131391839924707
99,RIGHT,b'stance0007',b'nan',b'stance0009',b'swing0008',b'stance0009',b'nan',b'nan',b'nan',3.0002243732411205,1.7036262002242488,5.014004078084599,7.51883501397751,2.7128344062081293,4.74005591358294,2.9997449277996093,5.267274447841311,flex,flex,ext,flex,flex,ext,ext,ext,0.00104507117652246
100,RIGHT,b'stance0007',b'nan',b'stance0009',b'nan',b'stance0009',b'nan',b'nan',b'nan',2.978391091875487,2.0091930563971565,5.04476021789698,7.502356257849281,2.6427537819622082,4.521931442812939,3.283411093230312,4.802594630234677,flex,ext,ext,flex,flex,flex,ext,flex,0.0019223776708652037
101,RIGHT,b'stance0007',b'nan',b'stance0009',b'nan',b'stance0009',b'nan',b'nan',b'nan',2.940079414460863,0.9665249312626434,5.065232807865914,7.58222519949169,2.7968200711542694,4.660589166233618,3.4907763710141944,4.770673931038643,flex,flex,ext,ext,ext,ext,ext,flex,0.0022008826839829848
102,RIGHT,b'stance0007',b'nan',b'stance0009',b'nan',b'stance0009',b'nan',b'nan',b'nan',2.9894088875135787,1.8147645717350622,5.229255874714233,7.758184332881482,2.4955322445767423,5.1467658272906744,3.623088409720734,5.234250568704815,ext,ext,ext,ext,flex,ext,ext,ext,0.002245510548648018
103,RIGHT,b'stance0007',b'nan',b'stance0009',b'nan',b'nan',b'nan',b'nan',b'nan',2.4373771442616814,1.1185149564097228,4.8124328016869224,7.754523570768154,2.475259760810217,4.529250106616182,3.284622639580233,5.1733835790856455,flex,flex,flex,flex,flex,flex,flex,flex,0.004367656792064547
104,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',3.0420450885174306,1.1936457838172985,4.591367101318895,,2.037989506393754,4.912912823579265,,4.366660946730176,ext,ext,flex,,flex,ext,,flex,0.0020224725924740967
105,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',2.6823327214641917,0.9537167938897346,4.110466545867609,,,3.859097087256747,,3.961795298603878,flex,flex,flex,,,flex,,flex,0.0018363914445885094
106,RIGHT,b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',b'nan',,,,,,,,,,,,,,,,,0.0012343818100323306
