scorer,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000
49,927.4458618164062,681.0244140625,0.9999699592590332,919.3501586914062,671.4584350585938,0.9992124438285828,871.3104248046875,670.170654296875,1.0,863.6227416992188,683.6358642578125,1.0,935.1300659179688,700.7677001953125,0.9999834299087524,903.6119384765625,716.4133911132812,0.9999856948852539,910.3914184570312,729.8959350585938,0.9999998807907104,840.1138305664062,722.3404541015625,1.0,901.4871215820312,699.2244262695312,1.0,884.8692626953125,700.491455078125,1.0,869.395263671875,702.5706787109375,1.0
50,923.7437744140625,684.0910034179688,0.9999964237213135,924.31201171875,672.7972412109375,0.9999858140945435,875.6943969726562,671.1190795898438,1.0,863.9312133789062,685.0878295898438,1.0,939.9334716796875,704.4240112304688,1.0,910.5460815429688,717.6851196289062,0.9999972581863403,909.2727661132812,728.862060546875,0.9999997615814209,847.8739013671875,719.7156372070312,1.0,907.1969604492188,698.5712280273438,1.0,890.5723266601562,699.8825073242188,1.0,876.1220092773438,701.9592895507812,1.0
51,925.7236938476562,682.7476196289062,0.9998154044151306,931.134033203125,673.2051391601562,0.9999998807907104,884.781982421875,667.3338623046875,1.0,864.0277099609375,685.0660400390625,1.0,945.6450805664062,701.4766845703125,0.9999997615814209,924.7337646484375,714.1469116210938,0.9999800324440002,908.447021484375,729.3021850585938,0.9999997615814209,856.2695922851562,720.9281005859375,1.0,913.646728515625,696.646484375,1.0,897.0205078125,698.8408203125,1.0,882.1048583984375,700.5130615234375,0.9999999403953552
52,927.1904907226562,684.1559448242188,0.9999991655349731,937.9078979492188,670.1962890625,1.0,899.3973999023438,661.789306640625,1.0,864.06494140625,684.8934936523438,1.0,951.0271606445312,700.160888671875,1.0,942.6925048828125,715.69482421875,0.9999999403953552,908.3150634765625,728.312744140625,1.0,867.1338500976562,722.950927734375,1.0,918.7576904296875,696.222412109375,1.0,902.1634521484375,697.817138671875,1.0,887.353271484375,699.0773315429688,1.0
53,934.0690307617188,683.3937377929688,0.9999997615814209,943.7423706054688,666.912353515625,1.0,914.6689453125,657.6280517578125,1.0,863.5044555664062,684.1458740234375,1.0,956.393798828125,698.5011596679688,1.0,951.08203125,715.580078125,1.0,909.8750610351562,728.7843017578125,1.0,879.1757202148438,722.8406982421875,1.0,924.3929443359375,695.54931640625,1.0,907.7203979492188,697.5140380859375,1.0,892.6468505859375,698.562744140625,1.0
54,945.0128784179688,678.2247924804688,0.9999659061431885,948.4114990234375,661.1515502929688,1.0,925.3558349609375,658.2494506835938,1.0,866.0756225585938,685.2656860351562,1.0,965.174560546875,695.9173583984375,1.0,960.6802978515625,712.8958129882812,1.0,910.8633422851562,727.6026000976562,1.0,893.3546752929688,720.8263549804688,1.0,930.2794189453125,693.4429321289062,1.0,914.3471069335938,695.7755126953125,1.0,897.8933715820312,698.1231079101562,1.0
55,943.600830078125,682.8490600585938,0.9999998807907104,954.1895141601562,661.1915893554688,1.0,930.6728515625,659.28271484375,1.0,869.561767578125,685.1362915039062,1.0,969.9387817382812,695.3941650390625,1.0,963.7913208007812,708.984619140625,1.0,912.7860717773438,726.6702270507812,1.0,906.0582885742188,720.2244873046875,0.9999997615814209,934.4248046875,693.7920532226562,1.0,918.7841186523438,696.0451049804688,1.0,903.8447265625,697.0518798828125,1.0
56,949.915283203125,682.1815795898438,0.999999463558197,956.3441772460938,661.388916015625,1.0,930.4303588867188,658.7447509765625,1.0,878.0714721679688,685.6475219726562,0.9999994039535522,973.6632080078125,692.439697265625,0.9999998807907104,965.8342895507812,706.6278076171875,0.9999995231628418,920.1607055664062,726.1902465820312,1.0,909.5502319335938,716.6318969726562,0.9999959468841553,940.1046752929688,692.5648803710938,1.0,924.8550415039062,695.4599609375,1.0,909.7476806640625,696.092041015625,0.9999998807907104
57,963.0177612304688,677.6864013671875,0.999915599822998,961.3136596679688,660.1331787109375,1.0,930.8372802734375,658.7362670898438,1.0,884.3106689453125,684.4765014648438,1.0,979.2175903320312,691.1361694335938,1.0,965.6705322265625,705.824462890625,0.9999985098838806,931.7673950195312,730.1415405273438,1.0,913.1796875,716.0513916015625,1.0,945.4009399414062,690.940673828125,1.0,930.453857421875,693.7835083007812,1.0,915.6481323242188,696.2437133789062,1.0
58,977.4263916015625,674.3051147460938,0.9997247457504272,964.255859375,658.4381103515625,1.0,929.9742431640625,657.9512939453125,1.0,893.7479248046875,682.5029296875,0.9999997615814209,985.7366333007812,689.0198974609375,0.9999997615814209,963.0399169921875,707.0512084960938,0.9999992847442627,947.98583984375,727.65283203125,0.9999997615814209,914.5901489257812,716.0126953125,1.0,951.2164306640625,689.1448974609375,1.0,936.0237426757812,692.6682739257812,1.0,920.9071044921875,695.8145141601562,0.9999997615814209
59,986.1355590820312,666.5369262695312,0.9999897480010986,965.6207275390625,657.1544189453125,1.0,930.9319458007812,658.7011108398438,1.0,904.48828125,681.220947265625,0.9999999403953552,991.022216796875,685.4869384765625,0.9999998807907104,964.2576904296875,705.3773803710938,0.9999978542327881,965.3643188476562,723.607421875,1.0,913.298828125,716.8240966796875,1.0,957.0377197265625,687.27099609375,0.9999999403953552,941.1812133789062,691.4476318359375,1.0,926.105712890625,695.3218383789062,1.0
60,992.5631713867188,660.7656860351562,1.0,966.9597778320312,656.169189453125,1.0,931.2403564453125,660.0547485351562,1.0,916.5053100585938,675.3934326171875,1.0,997.5369262695312,682.583740234375,1.0,968.4938354492188,701.3986206054688,0.9999696016311646,976.0467529296875,714.2418823242188,0.9999995827674866,914.6467895507812,714.555908203125,1.0,962.421875,686.020751953125,1.0,946.5413818359375,689.7062377929688,1.0,931.7146606445312,693.3303833007812,1.0
61,997.6831665039062,659.03271484375,1.0,968.42333984375,656.9585571289062,1.0,932.2454833984375,662.8704223632812,1.0,928.4783325195312,672.0113525390625,0.9999999403953552,1000.6521606445312,681.9951171875,0.9999998211860657,970.7294921875,701.1026000976562,0.9999969005584717,981.3734741210938,714.8976440429688,0.9999999403953552,914.1695556640625,715.6282958984375,1.0,968.3735961914062,684.3927612304688,1.0,952.3461303710938,688.006103515625,1.0,937.5979614257812,691.8515014648438,1.0
62,1003.0062255859375,658.0123291015625,1.0,971.0968627929688,657.1414794921875,0.9999998211860657,939.359130859375,661.01025390625,1.0,930.3751831054688,670.6778564453125,1.0,1003.193603515625,680.9141235351562,0.9999998807907104,976.4407958984375,698.4893798828125,0.9999982714653015,983.1893310546875,712.3985595703125,0.9999997615814209,917.572265625,714.9329833984375,1.0,973.5972900390625,682.0352783203125,0.9999999403953552,958.3269653320312,686.0861206054688,1.0,943.9044799804688,689.7096557617188,1.0
63,1006.7505493164062,657.7625122070312,0.9999970197677612,972.7817993164062,656.8717041015625,0.9999996423721313,947.01513671875,655.6434936523438,0.9999999403953552,930.1779174804688,671.4558715820312,1.0,1003.3526611328125,678.2525634765625,0.9999984502792358,992.4118041992188,697.2786254882812,0.9999871253967285,981.4600219726562,712.0260620117188,0.9999999403953552,922.7236328125,712.4178466796875,1.0,978.368896484375,680.0342407226562,1.0,962.8211059570312,684.2103881835938,1.0,949.0521850585938,689.5880126953125,1.0
64,1011.8312377929688,654.4678344726562,0.9999934434890747,979.03466796875,658.336669921875,0.9999712705612183,961.9414672851562,651.6401977539062,0.9999982118606567,929.6016845703125,670.9073486328125,0.9999998807907104,1006.3465576171875,677.30517578125,0.9999505281448364,1012.286865234375,694.7064819335938,0.999976634979248,980.8307495117188,712.045654296875,0.9999998211860657,931.5072631835938,708.7786865234375,1.0,983.091796875,677.9896850585938,0.9999996423721313,970.6104125976562,681.5703125,0.9999997615814209,954.9320068359375,685.8777465820312,1.0
65,1009.867431640625,654.6533813476562,0.9999932050704956,988.1368408203125,652.9403076171875,0.9705983400344849,976.6910400390625,647.939453125,0.9999992251396179,929.4083251953125,669.6415405273438,1.0,1012.1806640625,677.41796875,0.9999642372131348,1022.3123168945312,692.1476440429688,0.9999995231628418,980.487548828125,710.8815307617188,1.0,947.0980224609375,706.2247924804688,1.0,990.4251708984375,676.2822265625,1.0,975.9235229492188,680.2222900390625,1.0,959.9820556640625,683.7207641601562,1.0
66,1010.1892700195312,654.156005859375,0.9999641180038452,999.2520141601562,650.0575561523438,0.9999573230743408,986.2142944335938,643.3060913085938,0.9994745254516602,930.06201171875,670.0315551757812,0.9999997615814209,1020.219482421875,677.6751708984375,0.9999908208847046,1026.9056396484375,688.9734497070312,0.9999197721481323,980.072509765625,710.8474731445312,1.0,959.8607788085938,706.4498291015625,1.0,995.4323120117188,674.662353515625,1.0,980.386474609375,678.290771484375,1.0,964.6168823242188,683.0462646484375,1.0
67,1010.8027954101562,656.821533203125,0.9987768530845642,1011.1397705078125,647.62060546875,0.9999992847442627,983.4945678710938,643.1851196289062,0.9999485611915588,932.8751831054688,670.698486328125,1.0,1028.268798828125,671.0252685546875,0.9999995231628418,1032.0985107421875,681.2916259765625,0.9999982118606567,979.9864501953125,708.1142578125,1.0,972.8492431640625,701.5487060546875,0.99997878074646,999.6831665039062,672.8306274414062,0.9999998807907104,985.34326171875,676.7442626953125,1.0,971.3284912109375,681.7897338867188,1.0
68,1013.2882080078125,651.8991088867188,0.9349759817123413,1016.696044921875,645.158203125,0.9999867677688599,983.1118774414062,642.0867309570312,0.9997001886367798,940.208251953125,670.73779296875,0.9999995231628418,1038.3310546875,667.3158569335938,0.999999463558197,1035.6275634765625,678.551513671875,0.9999179840087891,985.656494140625,705.1336059570312,0.9999997615814209,979.55810546875,697.9921875,0.9999940395355225,1006.317626953125,669.90869140625,0.9999960660934448,991.788818359375,674.8411254882812,1.0,977.3419189453125,679.9743041992188,0.9999998807907104
69,1016.530517578125,652.1150512695312,0.6293160915374756,1022.6371459960938,642.595703125,0.9999352693557739,988.2093505859375,640.2207641601562,0.9994616508483887,948.0364990234375,668.231201171875,0.9999998807907104,1043.2509765625,666.7421264648438,0.9999998807907104,1040.699951171875,677.883544921875,0.993642270565033,994.7177734375,706.0765380859375,1.0,980.9482421875,698.1832275390625,0.9999992251396179,1011.393310546875,667.2484741210938,0.9999997019767761,996.6954345703125,672.2715454101562,1.0,981.6279907226562,677.7977294921875,0.9999998807907104
70,1049.7757568359375,650.5699462890625,0.25081121921539307,1029.2510986328125,636.7269287109375,0.9996037483215332,983.879150390625,640.4840698242188,0.999984860420227,955.2860717773438,667.3475952148438,0.9999998211860657,1050.6785888671875,661.8041381835938,0.9999994039535522,1038.916015625,676.2533569335938,0.9995889663696289,1010.880126953125,702.4720458984375,0.9999629259109497,982.218505859375,696.7936401367188,1.0,1016.9103393554688,663.8089599609375,0.9999994039535522,1003.05078125,669.9318237304688,0.9999999403953552,986.5484008789062,677.1333618164062,1.0
71,1057.2198486328125,648.7503051757812,0.9744898080825806,1030.7728271484375,631.66259765625,0.9999313354492188,986.9361572265625,641.8780517578125,0.9999624490737915,962.6497802734375,666.2376098632812,0.9999999403953552,1052.743896484375,659.3822021484375,0.9999983906745911,1038.5914306640625,677.898681640625,0.9999774098396301,1029.76318359375,697.3619995117188,0.9987338781356812,980.7667846679688,698.5850830078125,1.0,1020.7750854492188,662.8316040039062,0.9999998807907104,1006.2352294921875,668.5315551757812,0.9999998807907104,992.8048706054688,674.6838989257812,1.0
72,1060.465576171875,644.6152954101562,0.9999894499778748,1032.1151123046875,630.2840576171875,0.9999665021896362,992.5975341796875,642.4520874023438,0.9980229139328003,974.7481689453125,662.1259765625,0.9999997615814209,1054.8193359375,656.1686401367188,0.9971196055412292,1043.8424072265625,676.267578125,0.999988317489624,1042.773193359375,687.4110717773438,0.9996991157531738,983.2923583984375,699.276611328125,1.0,1026.554443359375,659.9951171875,1.0,1011.6891479492188,666.3834838867188,1.0,997.1535034179688,672.72314453125,1.0
73,1064.3887939453125,641.9940795898438,0.9999989867210388,1038.068115234375,625.8861083984375,0.9999962449073792,1026.6807861328125,624.8934936523438,0.943930447101593,982.8448486328125,658.5179443359375,1.0,1056.6422119140625,654.971923828125,0.9307106733322144,1056.1951904296875,676.921630859375,0.9991261959075928,1049.203125,682.4669799804688,0.9992128610610962,986.4859619140625,704.5595703125,1.0,1032.171630859375,657.6105346679688,1.0,1017.5286254882812,663.141845703125,1.0,1002.2958374023438,671.504150390625,1.0
74,1062.4161376953125,625.4655151367188,0.99935382604599,1043.0286865234375,621.4080200195312,0.9999204874038696,1000.3305053710938,636.2322998046875,0.9997677803039551,987.2488403320312,658.2136840820312,1.0,1064.6622314453125,645.52197265625,0.9999618530273438,1059.631591796875,675.8875732421875,0.999971330165863,1054.4552001953125,681.841552734375,0.9936898350715637,993.523681640625,707.8246459960938,1.0,1036.660888671875,655.4132690429688,0.9999999403953552,1022.31298828125,660.9970703125,1.0,1008.5556640625,668.7702026367188,0.9999996423721313
75,1060.967041015625,613.2774047851562,0.9999997019767761,1036.2109375,619.7208251953125,0.9999982118606567,1005.273193359375,630.3884887695312,1.0,988.1867065429688,659.20263671875,1.0,1068.8519287109375,640.4013061523438,0.9999997615814209,1066.9171142578125,664.552978515625,0.9999990463256836,1061.1883544921875,682.240966796875,0.9999995827674866,1008.26318359375,704.1467895507812,0.9999997615814209,1041.2916259765625,651.80078125,1.0,1027.596923828125,660.6347045898438,1.0,1014.546630859375,668.3175048828125,0.9999998807907104
76,1063.2886962890625,608.6099243164062,0.9999998807907104,1034.5242919921875,619.8163452148438,0.9999998807907104,1011.9837036132812,625.631103515625,1.0,989.185791015625,659.7620239257812,1.0,1074.7855224609375,633.1494750976562,1.0,1078.2286376953125,655.9409790039062,0.9999998807907104,1065.916015625,679.9541015625,0.9999998807907104,1014.090087890625,705.4549560546875,1.0,1045.557373046875,647.5589599609375,1.0,1031.8818359375,658.3076782226562,1.0,1019.88916015625,666.8500366210938,1.0
77,1067.2293701171875,607.814453125,0.9999995231628418,1037.4390869140625,617.9434204101562,0.9999995827674866,1017.3536987304688,622.5956420898438,1.0,990.34228515625,659.3602294921875,1.0,1078.73681640625,630.2227783203125,1.0,1085.0455322265625,653.8063354492188,0.9999998807907104,1067.2327880859375,677.7189331054688,1.0,1023.8529052734375,701.3154296875,0.9999999403953552,1050.7899169921875,645.0589599609375,1.0,1036.5762939453125,655.8571166992188,1.0,1024.46826171875,664.6781616210938,0.9999999403953552
78,1069.4041748046875,606.1814575195312,0.9999991655349731,1040.3157958984375,616.8121948242188,0.9999964833259583,1018.4090576171875,622.35009765625,0.9999999403953552,991.3614501953125,659.005615234375,1.0,1081.4801025390625,627.5864868164062,0.9999999403953552,1087.968994140625,652.3455200195312,1.0,1067.570556640625,676.6838989257812,1.0,1027.830078125,699.9227294921875,1.0,1053.36181640625,642.242919921875,1.0,1041.377197265625,652.8673706054688,1.0,1029.485107421875,662.0952758789062,1.0
79,1070.8143310546875,603.4539184570312,0.999999463558197,1043.3402099609375,614.8553466796875,0.9999933838844299,1018.6280517578125,620.6949462890625,0.9999999403953552,994.299560546875,659.5765991210938,1.0,1083.8114013671875,625.055419921875,0.9999998807907104,1088.904296875,648.032958984375,1.0,1068.6168212890625,675.4141235351562,1.0,1027.662109375,700.0321655273438,1.0,1055.4835205078125,639.7868041992188,1.0,1044.4276123046875,650.3684692382812,1.0,1032.939697265625,660.7133178710938,0.9999998807907104
80,1071.32373046875,602.7071533203125,0.9999996423721313,1048.9281005859375,612.75244140625,0.9999997615814209,1019.016357421875,620.3497314453125,0.9999998211860657,995.6214599609375,659.2801513671875,1.0,1085.5074462890625,623.7074584960938,0.9999998211860657,1092.1331787109375,645.12548828125,1.0,1068.2979736328125,675.8529663085938,1.0,1029.328125,698.085693359375,1.0,1057.5489501953125,638.1165161132812,1.0,1046.667236328125,649.1131591796875,0.9999998211860657,1034.807861328125,659.2012329101562,0.9999997615814209
81,1072.0308837890625,601.1842651367188,0.9999996423721313,1050.2349853515625,607.7457885742188,0.9999992847442627,1017.7398681640625,620.5292358398438,0.9999998807907104,996.2476806640625,659.6470336914062,1.0,1086.0052490234375,623.14892578125,0.9999998211860657,1093.5389404296875,644.1912231445312,1.0,1068.5592041015625,674.6507568359375,1.0,1027.928466796875,698.5167846679688,1.0,1059.145751953125,636.8005981445312,1.0,1047.20849609375,647.6416015625,0.9999998807907104,1035.9600830078125,658.1237182617188,0.9999995231628418
82,1071.8822021484375,601.063232421875,0.9999998807907104,1048.99365234375,602.1476440429688,0.9999991655349731,1018.7530517578125,619.7313232421875,0.9999999403953552,995.4681396484375,659.7318725585938,1.0,1086.6033935546875,621.4652099609375,1.0,1093.8751220703125,643.9279174804688,1.0,1068.14453125,674.3179931640625,1.0,1029.6846923828125,696.9036254882812,1.0,1059.21484375,636.0518798828125,1.0,1047.49072265625,646.766357421875,1.0,1035.6854248046875,657.3762817382812,0.9999998211860657
83,1071.3243408203125,601.066162109375,0.9999998807907104,1047.5030517578125,602.059326171875,0.9999990463256836,1017.7545166015625,620.3070068359375,0.9999998807907104,995.2986450195312,659.5645751953125,1.0,1085.985107421875,622.2622680664062,0.9999999403953552,1092.99267578125,644.1226196289062,1.0,1068.1846923828125,674.1776733398438,1.0,1029.6461181640625,696.9029541015625,1.0,1058.75244140625,636.1512451171875,1.0,1046.9638671875,646.8822021484375,1.0,1035.0037841796875,657.3380737304688,0.9999998807907104
84,1070.5574951171875,599.7709350585938,1.0,1045.0345458984375,600.4176025390625,0.9999999403953552,1017.652587890625,619.9840698242188,0.9999998807907104,996.1361083984375,659.4305419921875,1.0,1085.4010009765625,622.1311645507812,1.0,1092.802490234375,644.2449951171875,1.0,1068.623779296875,674.420166015625,1.0,1027.8927001953125,698.8944091796875,1.0,1058.55419921875,636.297607421875,1.0,1046.1329345703125,647.3831787109375,1.0,1034.1611328125,657.6104125976562,0.9999998807907104
85,1070.14892578125,600.2767944335938,0.9999999403953552,1044.97265625,600.9205322265625,1.0,1017.7611083984375,619.9398803710938,1.0,994.9686889648438,659.2860717773438,1.0,1085.2191162109375,622.3675537109375,0.9999999403953552,1092.7802734375,644.5424194335938,1.0,1068.330810546875,675.2371826171875,1.0,1029.383056640625,696.7029418945312,1.0,1058.30078125,636.472412109375,1.0,1045.9384765625,647.4647216796875,1.0,1034.192138671875,657.5007934570312,0.9999998807907104
86,1070.4024658203125,599.9904174804688,0.9999998807907104,1045.1309814453125,600.95556640625,1.0,1018.3687133789062,619.542236328125,0.9999999403953552,996.1151123046875,659.2140502929688,1.0,1085.190673828125,622.56103515625,0.9999998807907104,1092.6680908203125,644.5443115234375,1.0,1068.261474609375,674.3699951171875,1.0,1027.9222412109375,698.5843505859375,1.0,1058.2752685546875,636.52294921875,1.0,1045.9139404296875,647.6537475585938,1.0,1033.8955078125,657.6109619140625,0.9999998211860657
87,1070.326416015625,600.3345336914062,0.9999998807907104,1045.3602294921875,600.8968505859375,1.0,1017.7272338867188,620.0701904296875,0.9999999403953552,995.3243408203125,659.3700561523438,1.0,1085.434326171875,621.5513305664062,0.9999999403953552,1092.6483154296875,644.5639038085938,1.0,1068.1099853515625,674.8082275390625,1.0,1029.7403564453125,697.0142211914062,1.0,1058.4024658203125,636.30029296875,1.0,1046.2239990234375,647.4414672851562,1.0,1034.3450927734375,657.412353515625,0.9999998807907104
88,1070.2886962890625,600.0823974609375,1.0,1045.3157958984375,600.9119262695312,0.9999999403953552,1017.5787353515625,619.9807739257812,0.9999998807907104,995.3928833007812,659.2919921875,1.0,1085.2420654296875,622.516845703125,0.9999999403953552,1092.7825927734375,644.5726928710938,1.0,1068.246826171875,674.36083984375,1.0,1029.81982421875,696.845703125,1.0,1058.266845703125,636.19677734375,1.0,1046.302734375,647.1710815429688,1.0,1034.018310546875,657.4181518554688,1.0
89,1070.412841796875,599.7296752929688,1.0,1045.4285888671875,600.8715209960938,1.0,1017.7280883789062,620.0400390625,0.9999999403953552,996.16259765625,659.4007568359375,1.0,1085.042236328125,622.5941772460938,0.9999999403953552,1092.5252685546875,644.6421508789062,1.0,1068.49658203125,674.474365234375,1.0,1028.6707763671875,698.5231323242188,1.0,1058.407958984375,636.3683471679688,1.0,1045.8929443359375,647.359619140625,1.0,1033.7362060546875,657.4802856445312,0.9999998807907104
90,1070.252685546875,600.4458618164062,0.9999998807907104,1044.862548828125,600.6702880859375,0.9999998807907104,1018.3379516601562,619.2967529296875,0.9999999403953552,994.9741821289062,659.1593627929688,1.0,1085.05517578125,622.2940063476562,0.9999998807907104,1092.7425537109375,644.4138793945312,1.0,1068.3504638671875,675.2910766601562,1.0,1029.4388427734375,696.7025756835938,1.0,1058.2802734375,636.2909545898438,1.0,1045.955322265625,647.3695678710938,1.0,1033.86279296875,657.438720703125,0.9999999403953552
91,1070.3536376953125,599.8954467773438,0.9999999403953552,1044.9693603515625,601.2614135742188,0.9999998807907104,1017.8185424804688,619.9268188476562,0.9999998807907104,995.9402465820312,659.240966796875,1.0,1085.142578125,622.53173828125,0.9999998807907104,1092.33740234375,644.6907958984375,1.0,1068.2864990234375,674.3057250976562,1.0,1028.768310546875,698.6034545898438,1.0,1058.30078125,636.209716796875,1.0,1045.94384765625,647.1178588867188,1.0,1033.8115234375,657.3843383789062,0.9999997615814209
92,1070.19140625,600.2083740234375,0.9999998807907104,1045.29052734375,600.4840087890625,1.0,1017.5930786132812,619.7880859375,0.9999999403953552,995.28955078125,659.2263793945312,1.0,1085.03955078125,622.243408203125,0.9999999403953552,1092.724365234375,644.4819946289062,1.0,1068.172119140625,674.2894897460938,1.0,1029.822509765625,696.7161865234375,1.0,1058.27880859375,636.1157836914062,1.0,1046.015625,647.2107543945312,1.0,1034.14453125,657.1688232421875,0.9999998807907104
93,1070.134521484375,600.2041625976562,1.0,1044.8321533203125,600.5528564453125,1.0,1017.7644653320312,619.8209838867188,0.9999999403953552,995.1683349609375,659.3175048828125,1.0,1084.9508056640625,622.1215209960938,0.9999998807907104,1092.360595703125,644.5310668945312,1.0,1068.110107421875,674.17138671875,1.0,1029.50732421875,696.5468139648438,1.0,1058.2713623046875,636.2335815429688,1.0,1045.9644775390625,647.248291015625,1.0,1034.050048828125,657.1292724609375,0.9999998807907104
94,1070.3968505859375,599.906982421875,1.0,1045.1875,600.78515625,1.0,1018.04248046875,619.8734741210938,0.9999999403953552,995.8953247070312,659.2984008789062,1.0,1085.11328125,622.5152587890625,0.9999999403953552,1092.4454345703125,644.67724609375,1.0,1068.256591796875,674.3619384765625,1.0,1027.9129638671875,698.5968627929688,1.0,1058.2874755859375,636.3255004882812,1.0,1045.786865234375,647.2966918945312,1.0,1033.512451171875,657.5374145507812,0.9999998807907104
95,1069.9788818359375,600.4910278320312,1.0,1045.100341796875,600.9056396484375,1.0,1017.7142333984375,619.7346801757812,1.0,994.9540405273438,659.059814453125,1.0,1085.3731689453125,621.3995361328125,0.9999999403953552,1092.2093505859375,644.6058959960938,1.0,1068.525390625,675.1641235351562,1.0,1029.3909912109375,696.6196899414062,1.0,1058.0867919921875,636.2886962890625,1.0,1045.6981201171875,647.258056640625,1.0,1033.8165283203125,657.2424926757812,0.9999998807907104
