,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,fl_ti-fl_ti1,fl_ti1-fl_to1,fl_to1-fl_to,fr_ti-fr_ti1,fr_ti1-fr_to1,fr_to1-fr_to,hr_ti-hr_ti1,hr_ti1-hr_to1,hr_to1-hr_to,hl_ti-hl_ti1,hl_ti1-hl_to1,hl_to1-hl_to
80,UP,9.170594762835613,,b'stance0004',b'stride0005',b'stance0005',b'stride0005',134.26778515752295,,,272.57487660469627,,96.39098303038651,,61.121007885186295,21.959622309779594,,97.73784206509917,,,,,,,25.724435349548756,,,,,,-6.386982531605895,150.24011385806807,154.0551347988164,165.71665050665564,175.92509328087937,113.3782302592578,140.5294985091919,102.96506933101602,106.31131076321353,67.61626914007606,62.60681919907272,62.95187549180479,46.302874647904154,30.898599470651682,39.324895003660934,25.934224708888063,62.81426741899252,71.41760904877782,38.5370828542107,58.16297567613567,75.21508279089933
81,UP,7.910337303849604,,b'stance0004',b'stride0005',b'stance0005',b'stride0005',134.26778515752295,,,272.57487660469627,,74.48000494240951,,50.44737677433647,21.959622309779594,,97.73784206509917,,,,,,,25.724435349548756,,,,,,-6.386982531605895,149.4375977152453,169.13065082587104,157.32169185684404,174.92247015700116,131.15377393749554,141.3841434084667,117.14126738708185,113.97808117955545,64.73172305048891,65.58461367038167,57.0307317947111,45.77783047149238,34.00107058280472,31.233195145806956,26.901977938215964,61.41752092981479,58.772858495578454,40.17243508658942,50.56601102154331,88.03905712629752
82,UP,6.193783865737148,,b'stance0004',b'stride0005',b'stance0005',b'stride0005',134.26778515752295,,,272.57487660469627,,64.36109360047261,,40.02448910113515,21.959622309779594,,97.73784206509917,,,,,,,25.724435349548756,,,,,,-6.386982531605895,159.19476109158973,176.1315069416876,150.27837639622157,174.73934093555508,143.1348849655466,131.4481803190954,132.0004677562493,119.18326020554238,58.65442235030644,53.672049139616824,66.04166538799518,32.01116797886407,45.748353426364126,32.364413750046936,32.13921014987562,54.70970504403342,62.13841099544685,38.340279251351056,71.44543986807713,85.62224130051959
83,UP,3.3487700732150194,,b'stride0005',b'stride0005',b'stance0005',b'stride0005',134.26778515752295,141.45479178752504,,272.57487660469627,,60.723548066086366,,26.31426488549632,,,97.73784206509917,,,,,,3.571958575677982,25.724435349548756,,,,,,-6.386982531605895,164.06238247532985,179.93507849381302,140.93518955643927,175.5366277775612,168.23251265751378,,148.52991298256546,112.39716662463246,55.992192641604966,64.58147690123407,89.03066543781964,13.991901836075787,74.32482175958786,37.073255206069376,33.5466505218091,50.03103437088175,73.49075584124448,49.24045016852058,57.59687668074108,88.73558084878202
84,UP,0.1318711153901716,,b'stride0005',b'stride0005',b'stride0006',b'stride0005',134.26778515752295,141.45479178752504,234.12136837115753,272.57487660469627,,67.75682477888137,145.0012729222719,23.877796938987537,,,,,,,,,3.571958575677982,25.724435349548756,121.56992701607894,,,,,-6.386982531605895,155.6810782372224,169.29766896907026,136.81601379331664,179.81769923264866,167.17506271128335,,157.16368131054105,108.42835088620089,52.9953749554979,60.01866237838991,73.8711222201066,47.46986772756503,28.082241222397162,70.84983870918586,28.938165583410235,39.99047353478338,65.6476837444473,58.15662381133617,55.39071827017247,84.00839949761699
85,UP,2.751717357405029,,b'stride0005',b'stride0005',b'stride0006',b'stance0005',134.26778515752295,141.45479178752504,234.12136837115753,,,77.32949974385687,141.74653164058316,,,,,105.3344911410252,,,,,3.571958575677982,25.724435349548756,121.56992701607894,,,,,,146.13249444230718,,149.11669867276925,175.88949367851916,172.8241450884221,,138.80034960837492,93.57257413740106,32.38251134129479,37.72962928930663,46.32990560583207,54.00408060868112,9.028819075122804,64.15970698720085,22.289167145805038,44.16549085079174,82.70426576798135,42.84634531723361,63.39208062789057,78.46582963477047
86,UP,,,b'stride0005',b'stride0005',b'stride0006',b'stance0005',134.26778515752295,141.45479178752504,234.12136837115753,,,,,,,,,105.3344911410252,,,,,3.571958575677982,25.724435349548756,121.56992701607894,,,,,,,,148.5068267838006,175.0241738168009,177.68674632057818,,125.72378034827847,89.36587072954565,11.405318025842373,15.4569209796452,46.23059279447464,75.4229396687865,16.393377921791515,49.60354609160158,24.77357074235174,34.601145723966795,84.36235616847951,47.5425303126222,65.106038205734,78.45539999443666
87,UP,,,b'stride0005',b'stride0005',b'stride0006',b'stance0005',134.26778515752295,141.45479178752504,234.12136837115753,,,,,,,,,105.3344911410252,,,,,3.571958575677982,25.724435349548756,121.56992701607894,,,,,,,,147.77204782379846,178.7862639885911,,,110.82356422640977,92.82649634799007,5.087540007684861,21.482728438357686,54.45622911150332,0.8593670097123288,69.39415898474465,35.80459546721159,39.87965478438377,42.05014467869061,54.66258547861988,42.846052531914125,65.37830000669243,82.08067023335573
88,UP,,,b'stride0005',b'stride0005',b'stride0006',b'stance0005',134.26778515752295,141.45479178752504,234.12136837115753,,,,,,,,,105.3344911410252,,,,,3.571958575677982,25.724435349548756,121.56992701607894,,,,,,,,149.79157374882828,175.7149872614904,,,113.90840347329687,94.31876968237016,13.333261589832128,23.580330198563274,36.80463032660856,58.85690074288919,14.021306371013056,38.06411093400281,43.31450925920473,36.032420709250474,49.74632995275742,48.37282785161322,63.5753197324328,77.69412575619934
89,UP,,,b'stride0005',b'stride0005',b'stride0006',b'stance0005',134.26778515752295,141.45479178752504,234.12136837115753,,,,,,,,,105.3344911410252,,,,,3.571958575677982,25.724435349548756,121.56992701607894,,,,,,,,155.5777998315387,171.95859755104337,,,108.97480467992816,99.86438169071404,37.829631888764304,46.68225730346627,35.04566620340176,14.68558247249802,3.3504811720774654,6.734802191726702,39.86232595349288,36.18536244185106,53.14835324816578,47.57166875106666,59.537875690838966,77.67280684423618
90,UP,,,b'stride0005',b'stride0005',b'stride0006',b'stance0005',134.26778515752295,141.45479178752504,234.12136837115753,,,,,,,,,105.3344911410252,,,,,3.571958575677982,25.724435349548756,121.56992701607894,,,,,,,,168.44384402219933,172.63552166883375,,,111.25403553185755,106.36060530434395,33.69650637052057,49.07736187404775,67.9445782669152,80.36022246333665,20.115210462611927,66.78074598394261,31.889052389300947,40.99287133169441,61.7660358003234,46.299360256481386,58.33248421848002,73.23715094406377
91,UP,,,b'stride0005',b'stance0005',b'stride0006',b'stance0005',,141.45479178752504,234.12136837115753,,,,,,,,,105.3344911410252,,,,,3.571958575677982,,121.56992701607894,,,,,,,,176.5789774260378,167.28730138211688,,,109.73305018648301,120.05889514413866,2.1964665025227252,29.54291013039858,33.051393914544605,80.60055951902649,18.20375004378558,70.99045373967677,35.00941890025925,45.306765942753046,88.26380146112746,43.76958822175152,59.179343729575294,74.77082560510617
92,UP,,,b'stride0005',b'stance0005',b'stride0006',b'stance0005',,141.45479178752504,234.12136837115753,,,,,,,,,105.3344911410252,,,,,3.571958575677982,,121.56992701607894,,,,,,,,178.5079838915686,162.9263415127263,,,114.25329267583736,140.06149984715697,78.69479298334313,33.14998574309258,47.03261777249469,0.8675727908168407,57.19743078080669,78.03039217097096,34.94220936354097,54.35087724020053,82.8033229510458,47.43279428403609,59.45629997225539,77.1730531958757
93,UP,,,b'stride0005',b'stance0005',b'stride0006',b'stride0006',,141.45479178752504,234.12136837115753,101.42470877145819,,,,,,,,,,,,,3.571958575677982,,121.56992701607894,105.44865757816552,,,,,,,170.76205936377303,158.14859579888872,,,113.61995975543205,152.42760232350116,87.21001938981229,0.28350650192539556,0.21617859145622545,52.5184310574812,52.88927281087692,79.62997462499924,41.32549525165947,54.19587528266088,84.31654721330067,53.92894721256364,47.28161006466216,84.90130422083281
94,UP,,,b'stride0005',b'stride0006',b'stride0006',b'stride0006',78.62998821840311,141.45479178752504,234.12136837115753,101.42470877145819,,,,,,,,,,,,,3.571958575677982,,121.56992701607894,105.44865757816552,,,,,,,173.63927196356696,145.5896724347319,,,120.25679526819708,161.15694156973575,19.665826622412144,31.252621539977962,69.12589021672717,71.88222230739872,40.02880622821059,69.83582344581995,29.131759377844453,53.83465681742807,80.5269706154808,59.486937263320236,37.59137516946693,89.5744076864209
95,UP,,,b'stride0005',b'stride0006',b'stride0006',b'stride0006',78.62998821840311,141.45479178752504,234.12136837115753,101.42470877145819,,,,,,,,,,,,,3.571958575677982,,121.56992701607894,105.44865757816552,,,,,,,,143.46474877731612,,,,156.66706809121558,0.4640044150398726,42.25661538691061,8.562117404808847,48.008392330085506,65.23439083884988,81.55659496553771,3.77400325277737,58.86073076169734,78.53513903199467,30.42001622062094,35.442706995400094,75.80274932769537
96,UP,,,b'stride0005',b'stride0006',b'stance0006',b'stride0006',78.62998821840311,141.45479178752504,,101.42470877145819,,,,,,,,,,,,,3.571958575677982,,,105.44865757816552,,,,,,,,143.52678647517843,,,,139.47181993918983,16.74476997685437,9.2698507759338,0.4349697328249907,36.83453066080696,10.756638797606481,81.92432353607668,1.8977269307381508,68.19033932856168,88.00215137468854,36.497794741381696,33.78015438946955,69.56817010074593
97,UP,,,b'stride0005',b'stride0006',b'stride0007',b'stride0006',78.62998821840311,141.45479178752504,10.244936355784947,101.42470877145819,,,,,,,,,,,,,3.571958575677982,,,105.44865757816552,,,,,,,,152.9684034338499,,,,118.56207557081134,74.59199536846648,20.108492286925223,46.36915730638131,42.313177985309565,0.19271777131577392,1.3789216594291684,0.041478568407134014,71.83045423134989,81.5027333126071,32.91264500030899,32.88013232686065,61.52017439128482
98,UP,,,b'stance0005',b'stride0006',b'stride0007',b'stride0006',78.62998821840311,,10.244936355784947,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,10.579470500699403,74.41886932335623,0.30445510986427565,54.34330988096828,0.2687312234514188,71.28867413377984,52.83216064035426,29.38779761555283,70.92702428708596,38.954761726532,45.38763706887034,50.46889423666208
99,UP,,,b'stride0006',b'stride0006',b'stride0007',b'stride0006',78.62998821840311,127.96379234680599,10.244936355784947,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,0.27239470018211104,86.93511908522946,9.18727816157508,40.66904142396118,80.0256371011891,30.828016716146447,50.81412150368997,39.04799191608006,58.91219875940017,42.432474384428154,52.37420846458493,48.33427079350143
100,UP,,,b'stride0006',b'stride0006',b'stride0007',b'stride0006',78.62998821840311,127.96379234680599,10.244936355784947,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,0.17236205080288258,72.12584523574617,7.699384939597479,36.250096385284685,87.46436965157015,49.03419623812729,38.45349707557333,44.93677101314079,65.06930269955255,43.45540228917153,43.065915572583954,69.77354214389842
101,UP,,,b'stride0006',b'stride0006',b'stride0007',b'stride0006',78.62998821840311,127.96379234680599,10.244936355784947,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,1.4890014280160262,0.49990768905282457,3.1526783605249076,0.5835414942830195,1.2395674830404622,1.4400261977127997,85.20772963221991,12.25549273798252,88.08652301317512,76.23972819302917,77.31404944231132,0.13031663782479957
102,UP,,,b'stride0006',b'stride0006',b'stance0007',b'stride0006',78.62998821840311,127.96379234680599,,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,49.46475411443528,49.643330006518966,8.334653285997632,56.75617315397487,0.11984560399934897,83.71009041380141,51.403647592445054,10.127299442948406,82.4865534824274,86.93549222747394,33.916257773527946,34.83104341970726
103,UP,,,b'stride0006',b'stride0006',b'stride0008',b'stride0006',78.62998821840311,127.96379234680599,83.02101688985226,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,65.40374951995713,81.63779053925786,30.997370183277262,84.2580219662761,79.69797668507714,13.715992464804316,6.136846659266716,11.299887241976808,83.23613791721391,14.002072728981119,38.45038815239302,51.47754240142913
104,UP,,,b'stride0006',b'stride0006',b'stride0008',b'stride0006',78.62998821840311,127.96379234680599,83.02101688985226,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,53.89862185284519,56.257323802842095,71.22346045708393,41.90314168781628,18.529646915748202,20.5419519374238,0.05239369515885695,2.913187513115318,1.271956173622478,1.4535940159402119,2.4383722985577805,1.3031686942511886
105,UP,,,b'stride0006',b'stride0006',b'stance0008',b'stride0006',78.62998821840311,127.96379234680599,,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,78.57111302469772,53.04290457484978,16.108002171508293,17.801882270914227,46.176154129842885,0.5284125498690175,0.907594977804578,58.441650622117756,59.10126355806831,62.40371030228204,41.14771819605489,51.37821521967889
106,UP,,,b'stride0006',b'stride0006',b'stride0009',b'stride0006',78.62998821840311,127.96379234680599,123.12450861431778,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,63.42884653477764,56.89755388361245,15.910328618550478,56.27924554532627,54.728649619771716,4.344112122598961,2.841196126265729,52.687836751785525,46.6412500096649,62.67583989064754,59.66399444663192,81.91222197238197
107,UP,,,b'stride0006',b'stride0006',b'stride0009',b'stride0006',78.62998821840311,127.96379234680599,123.12450861431778,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,83.63334358490948,74.28674790306906,24.946826820515497,7.292555969926431,28.11809045423296,8.401233962321182,12.204030298224568,53.90447225405576,48.45444495227903,65.06165469928852,39.06494595091884,51.66710866840739
108,UP,,,b'stance0006',b'stride0006',b'stride0009',b'stride0006',78.62998821840311,,123.12450861431778,101.42470877145819,,,,,,,,,,,,,,,,105.44865757816552,,,,,,,,,,,,,87.26573639388359,44.62467784070712,27.907806443164844,54.366442572565866,88.03470967264437,1.4064108145229772,0.05985830844182844,3.678981287732097,1.5000166855076995,12.290713611309105,1.3997746617306124,51.96717848492749
109,UP,,,b'stride0007',b'stride0006',b'stance0009',b'stance0006',78.62998821840311,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.61301354358359,21.89242164780336,49.989485842636306,5.794499795646027,3.6420843975157533,8.596367333707967,5.097155149277888,0.05546611762840736,1.7786399871709087,51.794139038847085,18.854126708454885,47.12528439803262
110,UP,,,b'stance0007',b'stride0006',b'stance0009',b'stance0006',78.62998821840311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.7742630421194,44.62204361474523,34.71536764437519,8.269493948543957,41.35137256497314,2.7688606980486137,1.5208091314904737,5.258484788493526,6.659458138551129,83.26122995814443,3.1121193361093105,21.959625561517257
111,UP,,,b'stride0008',b'stride0006',b'stride0010',b'stride0007',78.62998821840311,57.06862173693444,,69.62261588023435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.98835811507831,37.22014663530767,23.306427248945095,7.666259855982584,63.391222071040865,35.87146827945858,24.009109138724977,52.68540734383566,41.36008865334747,81.5847097052213,32.73065082275427,44.70791032721742
112,UP,,,b'stride0008',b'stride0006',b'stride0010',b'stride0007',78.62998821840311,57.06862173693444,,69.62261588023435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.80152610026322,41.681418818809476,49.91155762024307,40.88384428187671,34.38685716844069,2.8091307547664637,9.452202582342995,0.5800212059258594,8.040975490661019,86.184570134958,82.75529051520462,23.938948320162286
113,UP,,,b'stride0008',b'stride0006',b'stride0010',b'stride0007',78.62998821840311,57.06862173693444,,69.62261588023435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.513272389288645,48.8139010434171,58.70326968745353,9.865455322588986,49.58949158297768,0.6313262280423503,8.520547556871033,43.03383025002296,58.68115272293344,45.737608025284985,0.3717715465870697,15.114583133159421
114,UP,,,b'stride0008',b'stride0006',b'stride0010',b'stride0007',78.62998821840311,57.06862173693444,,69.62261588023435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.405915327579535,7.695590614952254,14.362822242593591,30.78150216542265,23.305888461290046,2.7379342845880847,77.474208994416,27.834264153859007,22.67785651048266,6.93705429532552,2.51124230256953,10.774098663555773
115,UP,,,b'stride0008',b'stride0006',b'stride0010',b'stride0007',78.62998821840311,57.06862173693444,,69.62261588023435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.800769258408765,36.983316400065355,10.346329633898716,30.413287483793027,41.25049652092473,21.014741715027274,6.9123488253233845,64.44771110385477,65.9068796449799,88.48487462946767,78.62299295653004,23.470034889828188
116,UP,,,b'stance0008',b'stride0006',b'stance0010',b'stance0007',78.62998821840311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.514863524433395,67.01244882375731,23.876488954115757,53.49404583849261,41.75255267849596,61.433433996630896,18.816864648074016,15.973736703742576,38.5908321149829,72.61177502148345,85.52285140247834,25.384735771926472
117,UP,,,b'stride0009',b'stride0006',b'stride0011',b'stride0008',78.62998821840311,70.35488786705193,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.99545611900443,26.765030155556676,28.276818083335364,0.3817979696297016,48.86929223874546,35.16656463884178,77.6427880295218,41.81229907932652,86.768330001779,34.563533105387194,46.791295815558705,79.8239563462658
118,UP,,,b'stride0009',b'stance0006',b'stance0011',b'stance0008',,70.35488786705193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.99075581268359,10.036976120628175,4.780008978606405,10.608117613549922,49.23866285782602,47.88307974429722,38.242187099214654,76.86050198062378,44.90563058013633,26.5485161762509,24.81364023678134,61.51430706034367
119,UP,,,b'stride0009',b'stride0007',b'stride0012',b'stride0009',0.0,70.35488786705193,,52.434625274043356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.0488143711118,54.97278781450692,26.816034712487806,16.97435956129767,2.0329011701792203,17.55520335961735,3.125281380408081,23.23990187091507,22.29615006920835,3.156359416992028,9.44232062342286,6.885541803850808
120,UP,,,b'stride0009',b'stance0007',b'stride0012',b'stride0009',,70.35488786705193,,52.434625274043356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.445953442374276,11.780624508252842,4.183372741986592,46.36808365992813,6.108144840614756,23.930574557031115,15.881390681147888,52.739324957244165,52.36460117002788,16.88420097848139,10.49114559701081,20.589512779786027
121,UP,,,b'stride0009',b'stride0008',b'stride0012',b'stride0009',33.77293713885634,70.35488786705193,,52.434625274043356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.804303909111184,48.181587054433706,7.14506082643892,13.782550327152915,5.042802661903967,3.966831358251545,2.8399961610459465,6.991972908624678,10.482774051000394,26.00747002224447,28.621254929495848,6.690390037875329
122,UP,,,b'stride0009',b'stride0008',b'stride0012',b'stride0009',33.77293713885634,70.35488786705193,,52.434625274043356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.065630914167481,47.652431379263156,7.626387184726198,74.19644878545894,85.52396877125558,77.00890044464037,3.425177666846239,2.7607089945529,10.37694876080575,36.20495800896097,56.78687353936965,73.43637550292236
123,UP,,,b'stride0009',b'stride0008',b'stride0012',b'stride0009',33.77293713885634,70.35488786705193,,52.434625274043356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1941862294613009,88.20184740628989,13.601284288963901,20.652046416143456,18.11011034022786,7.648869067748608,48.796772195376874,27.44091117378078,9.879372568032636,29.373040796678595,7.78631236492551,59.41809868218486
124,UP,,,b'stride0009',b'stride0008',b'stride0012',b'stride0009',33.77293713885634,70.35488786705193,,52.434625274043356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.694009284573774,46.89707536178247,7.758498336406052,3.0059332840039747,0.020878024535361136,0.47424173059531327,69.9546143417746,77.61468572389234,87.84077353141011,22.536971436478705,31.525906933040115,6.108079813062731
125,UP,,,b'stance0009',b'stance0008',b'stride0012',b'stride0009',,,,52.434625274043356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.160724092474474,44.60273711173446,9.017443241852197,34.41563404792162,32.26470571281502,32.363672244353765,1.7900392661869278,45.6143889602961,36.717060383898655,4.1432981331333,28.551673740610454,17.477337158489878
126,UP,,,b'stance0009',b'stance0008',b'stance0012',b'stance0009',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.63557395064618,37.92167415728842,0.7050004348254075,42.60287490721745,39.192272163136046,36.37580093142374,1.5006963209717963,44.40187445225751,47.65183953470537,40.19604847663237,24.077265343889195,30.89988478289149
127,UP,,,b'stance0009',b'stance0008',b'stride0013',b'stance0009',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.06102621290075,44.51234980069269,10.638322478230755,61.72531082621909,53.18467427486322,84.38034276261526,0.6504236690618057,2.7967587815967705,11.251388802652015,1.829711950555975,62.372726259784116,50.502901659648
128,UP,,,b'stride0010',b'stride0009',b'stride0013',b'stride0010',0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.867994320562612,36.158557874334704,8.934844375659074,22.743676638338755,25.93572131562146,3.064654429458224,20.555004737339413,10.08515284883075,5.5077947725908265,46.849074680730325,22.23339101361537,4.985739386043409
129,UP,,,b'stance0010',b'stance0009',b'stance0013',b'stance0010',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4462222618599368,5.900601321371242,7.211248962187011,35.564786840062936,4.409209601314537,0.005119180009122924,9.25805523198856,15.951244373668416,13.797911909711317,18.199268431932445,16.1348158800099,0.6082281329424634
130,UP,,,b'stride0011',b'stride0010',b'stride0014',b'stride0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.592158958280731,63.980301642656286,52.66957525590636,13.66642546423378,43.387770528984994,0.907073716936371,16.496875646278,75.56186897678283,48.07459645865349,89.22960610685105,44.70245214597671,21.114581997651303
131,UP,,,b'stance0011',b'stance0010',b'stance0014',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.280784033880586,51.18381739522346,63.07986194805577,40.7885596816991,37.71104893564684,22.21739405603039,57.87557625805475,53.52944005493582,10.696531945636695,50.17569523126582,10.52395129660448,31.90186145801717
132,UP,,,b'stance0011',b'stance0010',b'stance0014',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.498869291437014,30.683084821167782,26.941257940410114,44.735663009298776,4.207673815408476,32.28375651763636,35.40678157248762,17.09155085787154,78.64147892037975,41.12169941400065,88.33058482130761,82.1204986833771
133,UP,,,b'stance0011',b'stance0010',b'stance0014',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.631201834865289,27.17315402353798,29.02867460858041,57.76737629538623,0.5887876241897831,30.94481570997062,54.70298963507738,2.1519071335560795,87.06816996781015,39.12579888179564,74.50708613472548,78.04017130297245
134,UP,,,b'stance0011',b'stance0010',b'stance0014',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.002303218877202,27.281444910645224,23.681319937484258,62.02311901055573,5.140295584443676,27.41656125140459,34.49875062710815,37.2457830712363,61.71777368382264,38.164689766586434,79.69930335066378,79.91353006191595
135,UP,,,b'stance0011',b'stance0010',b'stance0014',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.414389855298047,29.187389282463055,33.404296211083754,47.482225692665025,10.626758546702856,18.567445618759837,31.5903050483292,27.066575657309727,23.24626335614589,31.845058064029455,64.0452527909785,83.08590089383834
136,UP,,,b'stance0011',b'stance0010',b'stance0014',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.371024448846667,40.69857264407827,42.22788434792326,60.06161066954573,26.34337848314931,1.3716766679763033,44.854486855636054,8.144211832538275,0.6621349843851416,6.576591429837985,30.266361530475677,12.884564750558466
137,UP,,,b'stance0011',b'stance0010',b'stance0014',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.998588954681079,50.97224886315101,58.70676760832304,60.02787048520395,39.75753453681284,26.348831873854635,58.429284245328496,47.71863330737878,7.040114445796032,29.994754880014412,16.628522180092858,19.66934326533241
138,UP,,,b'stance0011',b'stance0010',b'stride0015',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.995418907190112,54.83697962013765,62.66428224973238,80.94263665949946,54.68322068404439,11.665935761864176,15.386634873560396,11.422931260926315,10.165091194727069,12.646318527373126,9.202477462958967,18.32111671099192
139,UP,,,b'stance0011',b'stance0010',b'stance0015',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.526436033447398,55.001842891558205,61.29338632000673,54.29115449684052,62.5289622451615,7.308545292371704,24.238427954363836,20.065196887233583,6.224789169643595,64.73471275752343,4.943474918454541,7.06719147598279
140,UP,,,b'stance0011',b'stance0010',b'stance0015',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.326878422035495,57.630358422931074,57.643371386652575,88.54279604900952,61.86451976024559,12.96331179784528,17.272535703185117,13.605586787433987,1.091504197390151,71.57329719134955,3.3750347682917266,14.043844410059927
141,UP,,,b'stance0011',b'stance0010',b'stance0015',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.240755502637997,55.82167184227145,59.704359281777926,81.9652869827878,37.32228068575264,29.23323478550469,6.617695163835442,9.84536561621978,18.6562814741753,42.46182502184992,6.211630528353993,18.25108929467671
142,UP,,,b'stance0011',b'stance0010',b'stride0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.202828159195755,55.795484294537374,62.31207295451193,84.30416748528779,38.33831353650951,28.792855158502327,17.72521667046263,79.93966225100759,56.07211173417235,41.42402595510666,1.2338783848858839,16.940110222959486
143,UP,,,b'stance0011',b'stance0010',b'stride0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.44399868212202,52.93047567511017,64.08982282766989,80.83502707774863,36.72379237826684,28.57992386622949,7.442682293400644,9.308650822269938,29.48994692513901,16.705496827079116,15.09813146227006,22.107316530626083
144,UP,,,b'stance0011',b'stance0010',b'stride0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.225365933980871,52.266261301639105,60.77377349812666,47.68945600868511,38.84023030084808,26.45456363385518,48.51954209076072,64.28887330065174,45.70023537239063,36.47285090693153,0.9516413673211161,14.713392020383989
145,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.096239734627424,51.85350609163838,65.6444943974857,80.22870480045286,35.61694015869914,28.845545632966875,45.45707382062761,73.75709531091964,53.479803327150414,21.750162051152234,15.118966410738864,24.958176477872673
146,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.365609507655853,54.772991022669544,50.25009525023697,84.98227436140156,37.53057706268194,31.540301996169227,33.22411748728537,78.11386611883354,53.92176409095495,25.48284974733302,11.241711143593733,23.013111602113877
147,UP,,,b'stance0011',b'stance0010',b'stance0016',b'stance0011',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.646144100556135,52.61351303848303,55.52383171217045,57.27378824881134,41.1961832270772,27.704346913822583,53.852510178115665,49.19293286006831,10.313343911608658,30.188763703444774,9.432297629489454,16.74490948373154
