,direction_of_climbing,body_deflection_angle,speed_PXperS,stepphase_FL,stepphase_FR,stepphase_HR,stepphase_HL,stridephase_FL,step-length_FR,step-length_FL,step-length_HR,step-length_HL,dynamics_FL,dynamics_FR,dynamics_HR,dynamics_HL,mid_stance_wrist_angles_mean_FL,mid_stance_wrist_angles_mean_FR,mid_stance_wrist_angles_mean_HR,mid_stance_wrist_angles_mean_HL,limbROM_FL,limbROM_FR,limbROM_HR,limbROM_HL,spineROM_FL,spineROM_FR,spineROM_HR,spineROM_HL,CROM_FL,CROM_FR,CROM_HR,CROM_HL,shoulder_angle_FL,shoulder_angle_FR,shoulder_angle_HR,shoulder_angle_HL,knee_angle_FL,knee_angle_FR,knee_angle_HR,knee_angle_HL,mid_stance_toe_angles_mean_fl_ti-fl_ti1,mid_stance_toe_angles_mean_fl_ti1-fl_to1,mid_stance_toe_angles_mean_fl_to1-fl_to,mid_stance_toe_angles_mean_fr_ti-fr_ti1,mid_stance_toe_angles_mean_fr_ti1-fr_to1,mid_stance_toe_angles_mean_fr_to1-fr_to,mid_stance_toe_angles_mean_hr_ti-hr_ti1,mid_stance_toe_angles_mean_hr_ti1-hr_to1,mid_stance_toe_angles_mean_hr_to1-hr_to,mid_stance_toe_angles_mean_hl_ti-hl_ti1,mid_stance_toe_angles_mean_hl_ti1-hl_to1,mid_stance_toe_angles_mean_hl_to1-hl_to
61,DOWN,6.506084265075913,,b'stance0005',b'stride0004',b'stance0005',b'stride0004',b'swing0003',206.16793456857243,,,317.9056023513982,,,,,40.05780610210283,,,,,,,85.91415869057678,,14.243335534224308,,21.834163034697127,,,,,150.137489138102,176.40775967215828,178.91390466192746,168.63942569026895,166.91264824781922,142.4511591714989,91.77568551959622,80.95057390908008,62.378967277900706,66.89619045577648,48.79007999213183,,,,,,,,,
62,DOWN,6.968808154967974,,b'stance0005',b'stride0004',b'stance0005',b'stride0004',b'swing0003',206.16793456857243,,,317.9056023513982,,,,,40.05780610210283,,,,,,,85.91415869057678,,14.243335534224308,,21.834163034697127,,,,,147.770081133499,169.35785403053916,178.35689427177792,158.31966943843472,172.7060602999569,145.57525740178434,108.5791986341132,79.70223446615219,62.378967277900706,66.89619045577648,48.79007999213183,,,,,,,,,
63,DOWN,7.654063853023132,,b'stance0005',b'stride0004',b'stance0005',b'stride0004',b'swing0003',206.16793456857243,,,317.9056023513982,,,,,40.05780610210283,,,,,,,85.91415869057678,,14.243335534224308,,21.834163034697127,,,,,131.4980770249404,,173.1417138751413,167.68620915899453,162.76295062096284,,135.18385589392165,96.59406514697679,62.378967277900706,66.89619045577648,48.79007999213183,,,,,,,,,
64,DOWN,,,b'stride0006',b'stride0004',b'stance0005',b'stride0004',b'swing0003',206.16793456857243,100.74349030630142,,317.9056023513982,,,,,,,,,,,,85.91415869057678,,14.243335534224308,,21.834163034697127,,,,,,,,167.90054079583516,,,,101.52512562605838,,,,,,,,,,,,
65,DOWN,,,b'stride0006',b'stride0004',b'stride0006',b'stride0004',b'swing0003',206.16793456857243,100.74349030630142,136.25999721321102,317.9056023513982,,,,,,,,,,,,85.91415869057678,,14.243335534224308,23.23321983178139,21.834163034697127,,,,,,,143.69001238973695,177.78692145290503,,,148.26003114679588,100.46382993362407,,,,,,,,,,,,
66,DOWN,,,b'stride0006',b'stride0004',b'stride0006',b'stride0004',b'swing0003',206.16793456857243,100.74349030630142,136.25999721321102,317.9056023513982,,,,,,,,,,,,85.91415869057678,,14.243335534224308,23.23321983178139,21.834163034697127,,,,,,,159.50387944539585,178.05142358552445,,,111.62239430587019,93.3929922981572,,,,,,,,,,,,
67,DOWN,,,b'stride0006',b'stance0004',b'stride0006',b'stance0004',b'swing0003',,100.74349030630142,136.25999721321102,,,,,,,,,107.61631837847979,,,,,,,23.23321983178139,,,,,,,,166.07134063381434,178.3110174770338,,,84.63574565388777,72.95082096138482,,,,,,,,,,35.813366282423836,54.58852747108629,76.05680475725467
68,DOWN,,,b'stride0006',b'stride0005',b'stride0006',b'stance0004',b'swing0003',201.65646618053916,100.74349030630142,136.25999721321102,,,,,,,,,107.61631837847979,,,,,,,23.23321983178139,,,,,,,,179.48477651522333,163.379317168946,,,64.24418024299548,69.0198914276459,,,,,,,,,,35.813366282423836,54.58852747108629,76.05680475725467
69,DOWN,,,b'stride0006',b'stride0005',b'stride0006',b'stance0004',b'swing0003',201.65646618053916,100.74349030630142,136.25999721321102,,,,,,,,,107.61631837847979,,,,,,,23.23321983178139,,,,,,,,177.14742306889246,169.86280897760525,,,64.0718627698385,77.17410358987894,,,,,,,,,,35.813366282423836,54.58852747108629,76.05680475725467
70,DOWN,,,b'stride0006',b'stride0005',b'stride0006',b'stance0004',b'swing0003',201.65646618053916,100.74349030630142,136.25999721321102,,,,,,,,,107.61631837847979,,,,,,,23.23321983178139,,,,,,,,174.5448900304014,178.1335975632192,,,78.80316561826984,97.2158919052282,,,,,,,,,,35.813366282423836,54.58852747108629,76.05680475725467
71,DOWN,,,b'stride0006',b'stance0005',b'stride0006',b'stance0004',b'stance0004',,100.74349030630142,136.25999721321102,,,,,,,,,107.61631837847979,,,,,,,23.23321983178139,,,,,,,,,165.78133407635596,,,,122.27496105497937,,,,,,,,,,35.813366282423836,54.58852747108629,76.05680475725467
72,DOWN,,,b'stride0006',b'stance0005',b'stride0006',b'stance0004',b'stance0004',,100.74349030630142,136.25999721321102,,,,,,,,,107.61631837847979,,,,,,,23.23321983178139,,,,,,,,,,,,,,,,,,,,,,,35.813366282423836,54.58852747108629,76.05680475725467
73,DOWN,,,b'stride0006',b'stride0006',b'stride0006',b'stride0005',b'stance0004',97.53669490601021,100.74349030630142,136.25999721321102,94.91155227922023,,,,,,,,,,,,,,,23.23321983178139,,,,,,,,,,,,,,,,,,,,,,,,,
74,DOWN,,,b'stride0006',b'stride0006',b'stride0006',b'stride0005',b'stance0004',97.53669490601021,100.74349030630142,136.25999721321102,94.91155227922023,,,,,,,,,,,,,,,23.23321983178139,,,,,,,,,,,,,,,,,,,,,,,,,
75,DOWN,,,b'stride0006',b'stride0006',b'stride0006',b'stride0005',b'stance0004',97.53669490601021,100.74349030630142,136.25999721321102,94.91155227922023,,,,,,,,,,,,,,,23.23321983178139,,,,,,,,,,,,,,,,,,,,,,,,,
76,DOWN,,,b'stride0006',b'stride0006',b'stride0006',b'stride0005',b'stance0004',97.53669490601021,100.74349030630142,136.25999721321102,94.91155227922023,,,,,,,,,,,,,,,23.23321983178139,,,,,,,,,,,,,,,,,,,,,,,,,
77,DOWN,,,b'stride0006',b'stride0006',b'stride0006',b'stride0005',b'stance0004',97.53669490601021,100.74349030630142,136.25999721321102,94.91155227922023,,,,,,,,,,,,,,,23.23321983178139,,,,,,,,,,,,,,,,,,,,,,,,,
78,DOWN,,,b'stride0006',b'stride0006',b'stride0006',b'stride0005',b'stance0004',97.53669490601021,100.74349030630142,136.25999721321102,94.91155227922023,,,,,,,,,,,,,,,23.23321983178139,,,,,,,,,,,,,,,,,,,,,,,,,
