scorer,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000,DLC_resnet50_SpiderDLC_62-111Jan20shuffle1_550000
43,323.5190734863281,697.587890625,0.9816513061523438,310.7969970703125,712.6499633789062,0.9999504685401917,398.49261474609375,729.9452514648438,0.9883463382720947,394.1172180175781,704.6956176757812,0.9970283508300781,299.0518493652344,659.5408325195312,0.9999855160713196,346.3038330078125,639.9725341796875,0.9984016418457031,399.4005126953125,728.360595703125,0.9982860088348389,420.3527526855469,653.7706909179688,0.9989066123962402,351.17767333984375,680.9867553710938,0.9999990463256836,365.8335876464844,680.24267578125,0.9999992847442627,389.431396484375,679.1957397460938,0.999995231628418
44,311.32879638671875,699.50048828125,0.9992603659629822,310.3565979003906,711.9535522460938,0.9999963641166687,352.22540283203125,632.6583862304688,0.9964495301246643,396.50482177734375,706.5906982421875,0.9998464584350586,290.5057373046875,661.0565185546875,0.999746561050415,343.6379089355469,641.2916259765625,0.9898619651794434,386.55169677734375,729.6085205078125,0.9979446530342102,412.0838928222656,650.6603393554688,0.9921602010726929,344.708251953125,681.352294921875,0.9999938011169434,358.0064697265625,680.3797607421875,1.0,380.9001770019531,680.8178100585938,0.9999444484710693
45,398.44744873046875,647.7081298828125,0.9986369609832764,307.263671875,711.0407104492188,0.9999494552612305,352.2248840332031,629.45654296875,0.999557375907898,279.7988586425781,664.818603515625,0.9983482360839844,282.2020568847656,662.5631713867188,0.9965234994888306,394.4762268066406,710.0912475585938,0.9976892471313477,373.0766906738281,731.4524536132812,0.9998103380203247,302.697021484375,707.2236328125,0.9957574009895325,351.47320556640625,678.5429077148438,0.9999288320541382,349.6830139160156,679.9682006835938,0.9999998807907104,373.220703125,681.6846923828125,0.9936522841453552
46,384.4092712402344,648.124267578125,0.9999210834503174,357.95867919921875,634.3104858398438,0.9994338154792786,353.170654296875,629.6734619140625,0.9999954700469971,276.09765625,666.9249267578125,0.9992647171020508,277.8012390136719,663.6760864257812,0.9865624904632568,395.4743957519531,708.6088256835938,0.9998477101325989,357.6704406738281,732.922119140625,0.999976396560669,293.13201904296875,706.1932983398438,0.9998234510421753,352.4998474121094,677.5269775390625,0.9999998807907104,341.594482421875,679.4668579101562,1.0,327.5809631347656,679.7992553710938,0.9944629669189453
47,373.0005187988281,648.5908203125,0.9997290372848511,358.3758239746094,632.6444091796875,0.997789740562439,339.796875,736.6151123046875,0.999911904335022,273.0732421875,666.190185546875,0.9979746341705322,274.4171142578125,662.3763427734375,0.9992680549621582,394.3810729980469,709.6093139648438,0.9971016645431519,340.885498046875,738.9630126953125,0.9999426603317261,281.5226135253906,709.0054931640625,0.9925950765609741,340.25677490234375,678.7352905273438,0.9999837875366211,335.48577880859375,681.036376953125,1.0,359.8428649902344,684.53759765625,0.9855849742889404
48,355.2414855957031,653.1554565429688,0.9958537817001343,355.13983154296875,634.7784423828125,0.9999759197235107,322.77423095703125,734.3511962890625,0.9992424249649048,271.88665771484375,661.2684326171875,0.9681552648544312,389.66357421875,703.1156005859375,0.999729335308075,392.1283874511719,707.6492919921875,0.9963595867156982,323.13177490234375,735.4505615234375,0.9998429417610168,270.5806884765625,708.5254516601562,0.4619273245334625,335.4362487792969,677.7178955078125,0.9999990463256836,326.2339172363281,680.4727172851562,1.0,312.9140625,683.1113891601562,0.9129315614700317
49,263.6031188964844,701.489990234375,0.9986414313316345,304.3341064453125,716.9334716796875,0.9993285536766052,307.4573059082031,732.3819580078125,0.9999996423721313,265.2623291015625,653.210693359375,0.9787838459014893,269.9795227050781,662.5938720703125,0.9998594522476196,387.63214111328125,706.727783203125,0.7900978326797485,351.9057922363281,630.6642456054688,0.9767169952392578,340.5839538574219,657.709228515625,0.9755798578262329,308.5159912109375,681.8767700195312,0.9999980926513672,320.7184143066406,681.3013305664062,0.9999998807907104,346.595703125,685.2742919921875,0.999830424785614
50,258.785400390625,700.3147583007812,0.9986565113067627,294.4948425292969,720.0873413085938,0.9988620281219482,296.43634033203125,729.9638671875,0.9999970197677612,256.5350341796875,652.0721435546875,0.9543420672416687,265.47259521484375,663.2059936523438,0.9999767541885376,377.1088562011719,705.9686889648438,0.9406274557113647,340.0775146484375,627.7091064453125,0.7334896922111511,338.86798095703125,655.8970336914062,0.9883817434310913,301.8708190917969,682.5293579101562,0.999995768070221,315.0290832519531,683.9691772460938,0.9999999403953552,339.1326599121094,684.7935791015625,0.9996888041496277
51,342.9348449707031,652.1420288085938,0.9654000997543335,326.82708740234375,623.7933959960938,0.9977638125419617,295.6806945800781,729.7722778320312,0.9999765157699585,241.92013549804688,649.1482543945312,0.9980957508087158,367.2724304199219,701.7317504882812,0.9987678527832031,370.1414794921875,707.3143920898438,0.8926941752433777,294.48931884765625,727.1502075195312,0.9718687534332275,250.03318786621094,707.336181640625,0.9981729388237,297.79132080078125,683.2633056640625,0.9998934864997864,304.1499938964844,683.0120849609375,1.0,334.638671875,687.557861328125,0.9884796142578125
52,339.5294189453125,655.453125,0.9745625853538513,345.4387512207031,647.8768920898438,0.9999247789382935,304.38055419921875,624.9290161132812,0.9998915195465088,232.3079071044922,647.7318725585938,0.9999290704727173,355.6766662597656,704.5975341796875,0.9660766124725342,358.60064697265625,709.3317260742188,0.9923601150512695,295.915771484375,726.758056640625,0.999936580657959,244.6578369140625,705.6218872070312,0.9999040365219116,305.7647705078125,682.4070434570312,0.9999998807907104,295.35321044921875,680.1747436523438,1.0,279.4454650878906,676.6690673828125,0.9991648197174072
53,237.3992919921875,700.2590942382812,0.9814904928207397,241.9435577392578,717.50439453125,0.999980092048645,293.26190185546875,730.2415161132812,0.9998533725738525,226.60301208496094,649.289794921875,0.9995661973953247,228.602294921875,649.6161499023438,0.9979380369186401,346.9945983886719,710.1626586914062,0.8743060827255249,295.2169189453125,727.684814453125,0.9989984035491943,237.80316162109375,709.0330810546875,0.9956464767456055,291.0520324707031,683.6307983398438,0.9999671578407288,291.2701110839844,681.5590209960938,1.0,319.3887634277344,686.8275146484375,0.9925910234451294
54,235.9812774658203,700.8868408203125,0.9965952634811401,233.72421264648438,717.5045776367188,0.9999942779541016,293.69415283203125,729.5350952148438,0.9999886751174927,334.814208984375,707.3955078125,0.9999862909317017,224.6077423095703,650.9025268554688,0.9992179870605469,257.73876953125,629.000244140625,0.9997086524963379,294.96044921875,727.1714477539062,0.9455304145812988,233.8875274658203,715.38037109375,0.9687774181365967,275.1278991699219,680.4481811523438,0.9999983906745911,283.06243896484375,681.5466918945312,0.9999999403953552,308.1911926269531,681.35400390625,0.9986916780471802
55,233.9217071533203,701.2400512695312,0.9942353963851929,224.38087463378906,719.8916015625,0.9999899864196777,293.8749084472656,729.9389038085938,0.9999938011169434,319.84808349609375,708.9027709960938,0.9999709129333496,217.68016052246094,647.0809326171875,0.9910702109336853,248.5430908203125,633.8712768554688,0.9998356699943542,295.5891418457031,729.5563354492188,0.9672656655311584,221.369140625,717.3269653320312,0.9874899387359619,266.02374267578125,681.4033813476562,0.9999973773956299,277.7139587402344,680.83544921875,0.9999996423721313,303.78265380859375,683.828857421875,0.9999178647994995
56,237.32403564453125,694.105224609375,0.998091459274292,213.9234161376953,721.975341796875,0.9999942779541016,293.61962890625,730.1981201171875,0.9997577667236328,303.0501708984375,708.6682739257812,0.9983886480331421,215.06007385253906,648.4121704101562,0.994002103805542,245.57778930664062,635.1217651367188,0.9995592832565308,294.9037780761719,728.0155639648438,0.9981345534324646,212.93588256835938,720.2355346679688,0.9963117241859436,258.7973937988281,679.8157348632812,0.9999998807907104,271.17474365234375,680.8555908203125,0.9999997615814209,295.7831726074219,680.2443237304688,0.9999849796295166
57,235.412109375,692.454345703125,0.9916576147079468,203.46380615234375,721.609130859375,0.9999984502792358,292.03546142578125,725.9442749023438,0.9994635581970215,290.1628723144531,704.2927856445312,0.9999898672103882,222.40577697753906,661.5594482421875,0.9998098611831665,244.09063720703125,633.830810546875,0.9990779161453247,293.97418212890625,727.62109375,0.9851599931716919,324.76824951171875,659.2664184570312,0.9958800077438354,250.6414031982422,680.4185791015625,0.999999463558197,263.9437255859375,682.327880859375,0.9999998807907104,289.7281494140625,679.5728759765625,0.9999970197677612
58,233.280029296875,690.734375,0.9456396102905273,196.65673828125,723.1061401367188,0.9999991655349731,288.1167907714844,730.2021484375,0.9810647964477539,289.83868408203125,706.1663818359375,0.9999697804450989,210.16546630859375,658.9915771484375,0.9999966621398926,243.12429809570312,637.0906372070312,0.9915387630462646,253.78021240234375,629.2734985351562,0.9955551624298096,317.4498291015625,660.5758666992188,0.9937945008277893,245.4798126220703,680.5029296875,0.9999998807907104,259.25836181640625,681.2615356445312,1.0,283.747802734375,681.957275390625,0.9999951124191284
59,228.23873901367188,692.5040893554688,0.66681307554245,189.524169921875,722.043701171875,0.999998927116394,271.2231140136719,735.8699951171875,0.999663233757019,290.3335266113281,706.81787109375,0.9999918937683105,198.90716552734375,657.6884765625,0.9999766945838928,241.64266967773438,634.66552734375,0.44374001026153564,252.15032958984375,630.1468505859375,0.9996316432952881,309.11590576171875,658.9797973632812,0.9994537830352783,238.36672973632812,681.6324462890625,0.999999463558197,252.0228271484375,681.9196166992188,0.9999998807907104,277.148681640625,682.3682250976562,0.9999867677688599
60,220.89768981933594,693.7448120117188,0.6127874851226807,188.8892822265625,719.9110107421875,0.9999881982803345,254.97509765625,735.3865356445312,0.9999760985374451,291.2367858886719,707.2991943359375,0.9999942183494568,186.92799377441406,658.1061401367188,0.9999643564224243,291.47412109375,707.8087768554688,0.9158619046211243,255.52294921875,738.8408813476562,0.9960848093032837,298.5977783203125,658.7880859375,0.9982246160507202,234.0911865234375,681.9071655273438,0.9999915361404419,244.08831787109375,681.141357421875,1.0,271.83294677734375,684.7725830078125,0.9996298551559448
61,281.8330993652344,654.5809936523438,0.9990107417106628,187.61073303222656,720.1510620117188,0.9996076822280884,197.57273864746094,641.3846435546875,0.9998788833618164,174.8876953125,657.4981689453125,0.9998472929000854,178.7793426513672,657.991943359375,0.9935480952262878,290.5823059082031,708.2135620117188,0.9999261498451233,239.20779418945312,735.7073364257812,0.9998440742492676,186.40122985839844,718.4685668945312,0.9990397095680237,247.73777770996094,681.4287109375,0.9999917149543762,238.0189971923828,683.4219970703125,1.0,230.74429321289062,685.7815551757812,0.3574482202529907
62,268.7238464355469,652.7755737304688,0.9999951124191284,251.18887329101562,633.597900390625,0.9999393224716187,196.6746368408203,641.3033447265625,0.9999977350234985,165.72674560546875,657.216552734375,0.9999980926513672,288.5228271484375,704.3727416992188,0.9992613792419434,289.63079833984375,709.2372436523438,0.999996542930603,227.68162536621094,735.1947631835938,1.0,187.95578002929688,716.36279296875,0.9999990463256836,243.4977569580078,679.7947387695312,1.0,230.80859375,683.350830078125,1.0,213.17408752441406,689.6852416992188,0.9999971389770508
63,255.72164916992188,652.6524658203125,0.9998393058776855,250.26803588867188,635.4442138671875,0.9999870657920837,197.28775024414062,639.6841430664062,0.9999990463256836,160.82666015625,660.0748901367188,0.9999759197235107,287.7379455566406,704.7242431640625,0.9999053478240967,289.2657165527344,708.0376586914062,0.9990010261535645,215.64630126953125,729.8969116210938,0.9999991059303284,187.3822021484375,716.4900512695312,0.9999972581863403,235.03245544433594,680.2120361328125,0.9999998807907104,223.12913513183594,683.5753173828125,1.0,206.0208282470703,689.3333129882812,0.999658465385437
64,178.9560089111328,702.2532958984375,0.9997666478157043,247.80389404296875,636.4441528320312,0.9999794960021973,198.03968811035156,641.0194702148438,0.9999985098838806,151.50831604003906,660.21826171875,0.999574601650238,280.66729736328125,703.8681640625,0.9981611967086792,280.8399353027344,708.1177368164062,0.9907100200653076,203.32139587402344,726.8340454101562,0.9628512859344482,186.2721405029297,708.169189453125,0.962299108505249,222.98025512695312,679.5134887695312,0.9999076128005981,216.79579162597656,682.2398681640625,0.9999995231628418,242.5242462158203,685.5026245117188,0.9901485443115234
65,232.12777709960938,652.4442138671875,0.9963330030441284,241.80299377441406,634.336181640625,0.9999974966049194,196.51829528808594,641.15869140625,1.0,146.33409118652344,660.8984985351562,0.9998767375946045,273.9168395996094,703.1906127929688,0.9996923804283142,274.2903747558594,706.7599487304688,0.9807643890380859,198.67745971679688,727.0422973632812,0.9999797344207764,160.4556121826172,707.5089721679688,0.9995657205581665,217.66912841796875,679.9922485351562,0.9999939799308777,208.26083374023438,682.1136474609375,0.9999998807907104,191.2859344482422,684.2802124023438,0.9068388938903809
66,229.2838897705078,658.9461059570312,0.9998960494995117,230.82937622070312,629.5836791992188,0.9999992251396179,195.05148315429688,641.315185546875,1.0,141.88710021972656,661.8187255859375,0.9999920129776001,264.7850341796875,704.2689819335938,0.9999116063117981,204.23193359375,723.7589111328125,0.9986110925674438,197.57427978515625,727.7799072265625,1.0,145.9608612060547,708.3638305664062,0.9999979734420776,213.1283416748047,678.63037109375,1.0,198.28514099121094,682.1967163085938,1.0,183.51426696777344,683.2991943359375,0.9999561309814453
67,230.34800720214844,656.9151611328125,0.9998645782470703,215.0632781982422,625.431884765625,0.9981425404548645,190.75843811035156,644.4729614257812,0.9999639987945557,141.19329833984375,662.496826171875,0.9999819397926331,252.75221252441406,706.4183959960938,0.9999088048934937,256.5157775878906,711.3612670898438,0.9995226860046387,197.06663513183594,729.6282958984375,1.0,135.22796630859375,704.8960571289062,0.9999578595161438,207.6973876953125,679.3951416015625,0.9999998807907104,192.12477111816406,681.7649536132812,1.0,175.1100311279297,682.70556640625,0.9995918273925781
68,228.39231872558594,659.3800048828125,0.9995207786560059,231.38282775878906,651.7321166992188,0.9996594190597534,182.66868591308594,638.6994018554688,0.9999500513076782,141.14125061035156,661.6785888671875,0.999965488910675,242.93756103515625,707.7232666015625,0.9995895624160767,199.8257598876953,723.3587646484375,0.9999949932098389,196.07386779785156,729.9189453125,0.9999998807907104,131.0229034423828,700.43505859375,0.9999801516532898,199.16281127929688,680.1563110351562,0.9999999403953552,185.06655883789062,680.8209228515625,1.0,168.20518493652344,681.8985595703125,0.9999834299087524
69,123.26882934570312,696.562744140625,0.9543497562408447,231.888427734375,653.2647705078125,0.9845932126045227,171.5059051513672,630.7447509765625,0.9993002414703369,140.51266479492188,662.3986206054688,0.9972236156463623,139.99176025390625,662.7296752929688,0.9970772862434387,229.77606201171875,716.5311279296875,0.9993971586227417,198.38882446289062,729.843505859375,0.9999992847442627,143.2923126220703,718.475830078125,0.9998914003372192,188.20457458496094,679.21826171875,0.9995306134223938,179.72496032714844,681.4228515625,1.0,203.65164184570312,681.12841796875,0.9910286664962769
70,119.512939453125,697.4856567382812,0.9927273392677307,125.7240982055664,718.744384765625,0.9998550415039062,152.0126953125,630.569091796875,0.999754786491394,216.59031677246094,713.83935546875,0.9898251295089722,137.3153533935547,660.2201538085938,0.9701766967773438,211.15753173828125,715.93603515625,0.996882975101471,199.7790069580078,730.8765258789062,0.999873161315918,228.48184204101562,660.1719360351562,0.9995115995407104,168.14962768554688,678.9741821289062,0.999840259552002,173.40728759765625,680.40380859375,0.9999991655349731,199.89297485351562,682.4769897460938,0.9998418688774109
71,109.92900848388672,696.9658813476562,0.9998908042907715,110.32087707519531,713.7055053710938,0.9999808073043823,197.75892639160156,730.353515625,0.9965883493423462,197.0953369140625,704.1048583984375,0.999633252620697,134.39862060546875,659.0082397460938,0.9905948638916016,197.9550323486328,713.2540893554688,0.9952058792114258,200.60691833496094,729.0067138671875,0.997368335723877,226.43655395507812,659.9727172851562,0.9907147884368896,154.95712280273438,679.1699829101562,0.999995768070221,168.50234985351562,679.6097412109375,0.9999998211860657,191.65121459960938,680.9024658203125,0.9999806880950928
72,105.05491638183594,696.6845092773438,0.9996220469474792,98.42539978027344,710.9622802734375,0.9999902248382568,195.39990234375,725.4345092773438,0.5629705190658569,186.8650665283203,699.6893920898438,0.9993743896484375,127.16919708251953,658.3173217773438,0.9955641031265259,132.90745544433594,633.6185302734375,0.9958235025405884,142.0528106689453,627.2960815429688,0.12544894218444824,221.80841064453125,660.8737182617188,0.950738787651062,146.51217651367188,676.77099609375,0.9999997615814209,161.0648651123047,678.8726806640625,0.9999998807907104,183.64712524414062,678.1959228515625,0.9999990463256836
73,108.7228775024414,692.4483032226562,0.9995065331459045,88.34215545654297,711.3795776367188,0.9999693632125854,191.8864288330078,725.561767578125,0.7624603509902954,182.09971618652344,701.3096923828125,0.990181565284729,101.05980682373047,641.7044677734375,0.99924236536026,131.90895080566406,630.9752197265625,0.995326578617096,194.7342071533203,726.0128784179688,0.8336751461029053,86.36150360107422,709.020751953125,0.9976383447647095,140.95738220214844,675.33837890625,0.999997615814209,153.8402099609375,677.5179443359375,0.9999998807907104,179.08665466308594,678.4102172851562,0.999992311000824
74,112.37118530273438,689.5987548828125,0.9999916553497314,81.21929931640625,714.49365234375,0.9996404647827148,182.94476318359375,727.0825805664062,0.9956833124160767,184.01675415039062,704.2184448242188,0.9973511099815369,92.4521713256836,643.0261840820312,0.9994150400161743,131.7149200439453,631.7327880859375,0.9956916570663452,183.64439392089844,727.348876953125,0.9972186088562012,78.14514923095703,712.4296875,0.9982391595840454,133.34527587890625,675.2647094726562,0.9999997019767761,147.66502380371094,677.8215942382812,1.0,173.62303161621094,679.7850952148438,0.999992847442627
75,111.61621856689453,688.6964721679688,0.9997305870056152,77.05866241455078,716.444580078125,0.999822735786438,134.1397705078125,629.0230102539062,0.9968591928482056,79.90919494628906,636.3397827148438,0.9952033758163452,105.42196655273438,656.3598022460938,0.9988410472869873,179.20462036132812,712.7385864257812,0.9908109903335571,170.0814666748047,728.9533081054688,0.9998086094856262,73.59323120117188,715.0491333007812,0.9987045526504517,130.24342346191406,676.8643188476562,0.9999881982803345,140.52476501464844,676.8060302734375,1.0,166.98785400390625,680.3409423828125,0.9993127584457397
76,107.1290054321289,691.7998046875,0.9536032676696777,194.42015075683594,649.17138671875,0.9999663233757019,133.56097412109375,630.7999877929688,0.9999969005584717,76.58599090576172,638.773681640625,0.9949513673782349,95.86184692382812,654.3887329101562,0.9759612679481506,184.23800659179688,711.3717651367188,0.9976303577423096,148.63449096679688,727.7570190429688,0.9999903440475464,72.38546752929688,715.4260864257812,0.9999482035636902,141.9280242919922,676.8760375976562,0.9999997019767761,132.30662536621094,676.025146484375,1.0,121.9526138305664,677.5955200195312,0.9928653240203857
77,176.12969970703125,648.6962280273438,0.9995304346084595,71.85128784179688,718.8441162109375,0.9999371767044067,133.89537048339844,628.5004272460938,0.9999992847442627,72.0433349609375,643.7424926757812,0.9566254615783691,81.35918426513672,654.9442749023438,0.9992774128913879,184.50421142578125,710.7507934570312,0.9999357461929321,129.92474365234375,727.793701171875,0.9999568462371826,69.95491790771484,716.3422241210938,0.9999637603759766,135.9222412109375,676.7156372070312,0.9999986886978149,127.68961334228516,676.4620361328125,1.0,119.85818481445312,677.8892211914062,0.942878007888794
78,162.70431518554688,645.0800170898438,0.9999909996986389,142.42442321777344,631.597412109375,0.9995889663696289,132.4828338623047,629.467529296875,0.9999823570251465,67.52657318115234,648.345703125,0.9893369674682617,69.59245300292969,654.1430053710938,0.9993613362312317,182.65948486328125,707.6665649414062,0.999957799911499,113.80626678466797,727.444091796875,0.9999955892562866,67.58049774169922,717.6575317382812,0.9999948740005493,131.6955108642578,673.8704223632812,1.0,120.85843658447266,675.4849243164062,1.0,106.72965240478516,678.5944213867188,0.985584557056427
79,148.17779541015625,644.9613647460938,0.9932212829589844,67.91030883789062,720.3697509765625,0.9995136260986328,99.06666564941406,724.5864868164062,0.9999600648880005,178.16448974609375,705.8854370117188,0.9873192310333252,57.7960090637207,652.2642822265625,0.9999710917472839,177.22442626953125,706.196044921875,0.9997243881225586,100.50414276123047,723.3466796875,0.9570313692092896,61.82355499267578,720.2432861328125,0.9997108578681946,105.30973052978516,676.7613525390625,0.9999979734420776,114.78743743896484,676.4360961914062,1.0,138.3802947998047,680.5094604492188,0.999564528465271
80,134.32106018066406,649.7211303710938,0.4849413335323334,133.74900817871094,634.52099609375,0.999947190284729,65.57237243652344,634.7108154296875,0.9991647005081177,47.500404357910156,652.049560546875,0.9746932983398438,48.219627380371094,653.0396728515625,0.9986938238143921,168.6569061279297,704.624267578125,0.9994803667068481,96.32485961914062,720.6964111328125,0.9995321035385132,56.53089904785156,719.717529296875,0.9999666213989258,111.45506286621094,674.33251953125,0.9999979734420776,109.30856323242188,676.650390625,1.0,133.61305236816406,679.7391967773438,0.992043673992157
81,131.7954864501953,645.9992065429688,0.9228712320327759,127.96398162841797,626.7371215820312,0.9996566772460938,64.36675262451172,633.0691528320312,0.9999421834945679,35.010433197021484,651.578857421875,0.9992929697036743,38.89088821411133,651.3037719726562,0.9964284896850586,63.60247802734375,632.669189453125,0.99784255027771,93.6852035522461,718.996826171875,0.9996367692947388,52.09479522705078,718.69189453125,0.9999954700469971,109.9631576538086,673.6376342773438,0.9999987483024597,101.64016723632812,675.3602294921875,1.0,88.32102966308594,681.8598022460938,0.94907546043396
82,132.0732421875,645.265869140625,0.9998003244400024,115.90279388427734,620.5479736328125,0.9999042749404907,63.99033737182617,632.05615234375,0.999983012676239,30.31317901611328,652.315185546875,0.9972666501998901,33.00574493408203,651.9688110351562,0.9975237846374512,151.86607360839844,703.906005859375,0.999345064163208,93.0126724243164,719.881591796875,0.9999575614929199,43.1064453125,718.4545288085938,0.9999639987945557,104.71234130859375,672.9791259765625,0.9999995827674866,95.93944549560547,675.2578735351562,1.0,119.10276794433594,678.7715454101562,0.9418919682502747
83,129.72703552246094,644.6229858398438,0.9999337196350098,101.71662902832031,618.0718994140625,0.9999809265136719,65.38230895996094,630.9027099609375,0.9999420046806335,24.150541305541992,652.6159057617188,0.9943315982818604,26.181461334228516,652.707763671875,0.9996466636657715,144.53968811035156,703.3408203125,0.9997572898864746,93.05561828613281,719.1869506835938,0.999950110912323,36.87399673461914,714.566162109375,0.9998413324356079,99.59905242919922,671.5042724609375,0.9999995231628418,88.2099609375,673.4156494140625,1.0,71.53659057617188,676.2579345703125,0.9914748072624207
84,32.86672592163086,692.2127075195312,0.9991753697395325,25.91315460205078,713.8394165039062,0.9999887347221375,70.04656219482422,626.0594482421875,0.9967635869979858,132.22865295410156,701.3922729492188,0.9059644937515259,21.43033218383789,650.0150146484375,0.9999901056289673,133.17869567871094,704.0398559570312,0.9999319314956665,93.36766052246094,720.1083374023438,0.9999963045120239,25.444488525390625,709.8245239257812,0.9855530261993408,91.12432098388672,671.5866088867188,0.9999570846557617,82.62876892089844,672.9916381835938,1.0,102.96192169189453,675.3507080078125,0.6519255638122559
85,20.87921142578125,692.4677124023438,0.9927268028259277,16.195756912231445,708.7927856445312,0.9999946355819702,66.25029754638672,622.5186157226562,0.9999676942825317,120.80810546875,700.7570190429688,0.9794304370880127,15.223004341125488,648.2828979492188,0.9999706745147705,119.02281188964844,705.054443359375,0.9965062141418457,92.84123992919922,720.3812255859375,0.999985933303833,13.899099349975586,707.6016235351562,0.9959627389907837,65.65314483642578,672.7111206054688,0.9999621510505676,75.64669799804688,671.5673217773438,1.0,101.07308959960938,675.4156494140625,0.9967116117477417
86,8.300031661987305,688.9221801757812,0.9776344299316406,12.096015930175781,702.0848999023438,0.9994139671325684,59.45366668701172,626.214111328125,0.9561258554458618,104.58860778808594,701.718994140625,0.8417176008224487,11.738096237182617,646.2885131835938,0.9999665021896362,101.45642852783203,704.2593994140625,0.9989948272705078,93.54389190673828,720.8120727539062,0.9999617338180542,128.87916564941406,647.7645263671875,0.6228017807006836,60.013790130615234,671.27783203125,0.9998574256896973,69.81649780273438,671.4758911132812,1.0,96.6992416381836,673.924560546875,0.9965274333953857
87,4.166677951812744,687.03662109375,0.9424115419387817,129.57296752929688,645.7669067382812,0.9869158267974854,92.39968872070312,721.289794921875,0.9774038791656494,87.9561996459961,689.1898193359375,0.8392066359519958,11.516830444335938,643.410400390625,0.999369204044342,48.83467102050781,621.0565795898438,0.9954204559326172,91.73929595947266,721.5339965820312,0.9969370365142822,125.57337951660156,646.6506958007812,0.7289766073226929,50.14472579956055,669.6923828125,0.9999972581863403,63.317298889160156,672.6741333007812,0.9999994039535522,86.50514221191406,671.7571411132812,0.9999464750289917
88,119.69121551513672,647.0499877929688,0.42659324407577515,123.2464828491211,644.8238525390625,0.9973592758178711,48.20086669921875,620.9376220703125,0.9980951547622681,82.4687728881836,689.2203369140625,0.2666164040565491,75.00507354736328,674.1022338867188,0.15236330032348633,45.600685119628906,625.0074462890625,0.8498595952987671,54.167911529541016,616.8640747070312,0.17125865817070007,117.91437530517578,645.7894287109375,0.6998501420021057,50.054325103759766,668.4667358398438,0.9997981190681458,56.61086654663086,669.4774780273438,0.9999998211860657,81.40077209472656,671.31298828125,0.9996803998947144
89,112.40982055664062,644.8134765625,0.5216780304908752,115.97505187988281,645.1278686523438,0.9897322654724121,44.98719024658203,618.8294677734375,0.9987512826919556,80.61615753173828,692.1212768554688,0.9504873156547546,70.81340789794922,673.2767944335938,0.6732835173606873,80.19574737548828,700.174072265625,0.9983457326889038,80.73855590820312,720.1718139648438,0.9997284412384033,113.08647918701172,646.6207275390625,0.7200956344604492,43.026798248291016,668.0672607421875,0.9998569488525391,51.374237060546875,667.3556518554688,1.0,73.25839233398438,671.3367919921875,0.9998460412025452
90,103.05921173095703,644.9722900390625,0.9433532953262329,51.76234817504883,618.313232421875,0.999891996383667,33.750770568847656,617.40966796875,0.999889612197876,80.91087341308594,694.0338134765625,0.8366211652755737,67.46598815917969,674.94091796875,0.8926564455032349,80.29600524902344,701.9459228515625,0.9999956488609314,66.12635803222656,721.2764282226562,0.999992311000824,106.07219696044922,644.6697387695312,0.7537940740585327,46.75711441040039,663.64697265625,0.9999984502792358,42.361839294433594,663.51904296875,1.0,68.35569763183594,671.1102905273438,0.9943408966064453
